"","id","task","step","condition","known","p","item_selection","action","feedback","immediate_score","total_score","task_sec"
"13622",196,5,2,"hh",0,0.8,"a-d","F","1",0,0,444.838
"13623",196,5,3,"hh",0,0.8,"[ab]-[ad]","F","1",0,0,448.003
"13624",196,5,4,"hh",0,0.8,"[[ab][ad]]-[[ab][ad]]","F","1",0,0,450.615
"13625",196,5,5,"hh",0,0.8,"[[[ab][ad]][[ab][ad]]]-[[ab][ad]]","F","1",0,0,452.847
"13626",196,5,6,"hh",0,0.8,"[[[[ab][ad]][[ab][ad]]][[ab][ad]]]-[[[ab][ad]][[ab][ad]]]","F","1",0,0,455.092
"13627",196,5,7,"hh",0,0.8,"[[[[[ab][ad]][[ab][ad]]][[ab][ad]]][[[ab][ad]][[ab][ad]]]]-[[[[ab][ad]][[ab][ad]]][[ab][ad]]]","F","1",0,0,457.753
"13628",196,5,8,"hh",0,0.8,"[[[[[[ab][ad]][[ab][ad]]][[ab][ad]]][[[ab][ad]][[ab][ad]]]][[[[ab][ad]][[ab][ad]]][[ab][ad]]]]-[[[[[ab][ad]][[ab][ad]]][[ab][ad]]][[[ab][ad]][[ab][ad]]]]","F","0",0,0,463.618
"13629",196,5,9,"hh",0,0.8,"[[[[[[ab][ad]][[ab][ad]]][[ab][ad]]][[[ab][ad]][[ab][ad]]]][[[[ab][ad]][[ab][ad]]][[ab][ad]]]]","E","NA",729,729,466.867
"13630",196,5,10,"hh",0,0.8,"[[[[[[ab][ad]][[ab][ad]]][[ab][ad]]][[[ab][ad]][[ab][ad]]]][[[[ab][ad]][[ab][ad]]][[ab][ad]]]]","E","NA",729,1458,468.425
"13631",196,6,1,"hh",0,0.8,"a-b","F","1",0,0,476.309
"13632",196,6,2,"hh",0,0.8,"a-d","F","1",0,0,480.444
"13633",196,6,3,"hh",0,0.8,"[ad]-[ad]","F","1",0,0,483.693
"13634",196,6,4,"hh",0,0.8,"[ab]-[ab]","F","1",0,0,485.84
"13635",196,6,5,"hh",0,0.8,"[[ab][ab]]-[[ad][ad]]","F","1",0,0,487.91
"13636",196,6,6,"hh",0,0.8,"[[[ab][ab]][[ad][ad]]]-[[ab][ab]]","F","1",0,0,490.768
"13637",196,6,7,"hh",0,0.8,"[[[[ab][ab]][[ad][ad]]][[ab][ab]]]-[[[ab][ab]][[ad][ad]]]","F","1",0,0,494.067
"13638",196,6,8,"hh",0,0.8,"[[[[[ab][ab]][[ad][ad]]][[ab][ab]]][[[ab][ab]][[ad][ad]]]]-[[[[ab][ab]][[ad][ad]]][[ab][ab]]]","F","1",0,0,499.574
"13639",196,6,9,"hh",0,0.8,"[[[[[[ab][ab]][[ad][ad]]][[ab][ab]]][[[ab][ab]][[ad][ad]]]][[[[ab][ab]][[ad][ad]]][[ab][ab]]]]-[[[[[[ab][ab]][[ad][ad]]][[ab][ab]]][[[ab][ab]][[ad][ad]]]][[[[ab][ab]][[ad][ad]]][[ab][ab]]]]","F","1",0,0,503.229
"13640",196,6,10,"hh",0,0.8,"[[[[[[[ab][ab]][[ad][ad]]][[ab][ab]]][[[ab][ab]][[ad][ad]]]][[[[ab][ab]][[ad][ad]]][[ab][ab]]]][[[[[[ab][ab]][[ad][ad]]][[ab][ab]]][[[ab][ab]][[ad][ad]]]][[[[ab][ab]][[ad][ad]]][[ab][ab]]]]]","E","NA",2187,2187,507.254
"13641",196,7,1,"hh",0,0.8,"a-b","F","1",0,0,514.381
"13642",196,7,2,"hh",0,0.8,"a-d","F","0",0,0,518.025
"13643",196,7,3,"hh",0,0.8,"[ab]-[ab]","F","1",0,0,522.857
"13644",196,7,4,"hh",0,0.8,"[[ab][ab]]-[ab]","F","1",0,0,525.678
"13645",196,7,5,"hh",0,0.8,"[[[ab][ab]][ab]]-[[ab][ab]]","F","1",0,0,528.412
"13646",196,7,6,"hh",0,0.8,"[[[[ab][ab]][ab]][[ab][ab]]]-[[[ab][ab]][ab]]","F","1",0,0,531.783
"13647",196,7,7,"hh",0,0.8,"[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]-[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]","F","1",0,0,533.82
"13648",196,7,8,"hh",0,0.8,"[[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]][[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]]-[[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]][[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]]","F","1",0,0,539.266
"13649",196,7,9,"hh",0,0.8,"[[[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]][[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]][[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]][[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]]]","E","NA",2187,2187,542.025
"13650",196,7,10,"hh",0,0.8,"[[[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]][[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]][[[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]][[[[[ab][ab]][ab]][[ab][ab]]][[[ab][ab]][ab]]]]]","E","NA",2187,4374,545.336
"13651",197,1,1,"lh",0,0.2,"a","E","NA",150,150,137.699
"13652",197,1,2,"lh",0,0.2,"a","E","NA",150,300,140.386
"13653",197,1,3,"lh",0,0.2,"a","E","NA",150,450,142.751
"13654",197,1,4,"lh",0,0.2,"a","E","NA",150,600,145.005
"13655",197,1,5,"lh",0,0.2,"a-a","F","0",0,600,149.216
"13656",197,1,6,"lh",0,0.2,"b-b","F","0",0,600,155.725
"13657",197,1,7,"lh",0,0.2,"c-c","F","0",0,600,158.381
"13658",197,1,8,"lh",0,0.2,"f","E","NA",150,750,161.779
"13659",197,1,9,"lh",0,0.2,"f","E","NA",150,900,163.64
"13660",197,1,10,"lh",0,0.2,"e","E","NA",150,1050,165.277
"13661",197,2,1,"lh",0,0.2,"a","E","NA",150,150,176.213
"13662",197,2,2,"lh",0,0.2,"b","E","NA",150,300,178.205
"13663",197,2,3,"lh",0,0.2,"c","E","NA",150,450,179.788
"13664",197,2,4,"lh",0,0.2,"c","E","NA",150,600,191.58
"13665",197,2,5,"lh",0,0.2,"c","E","NA",150,750,192.668
"13666",197,2,6,"lh",0,0.2,"c","E","NA",150,900,194.383
"13667",197,2,7,"lh",0,0.2,"c","E","NA",150,1050,196.854
"13668",197,2,8,"lh",0,0.2,"c","E","NA",150,1200,198.275
"13669",197,2,9,"lh",0,0.2,"c","E","NA",150,1350,199.604
"13670",197,2,10,"lh",0,0.2,"c","E","NA",150,1500,200.715
"13671",197,3,1,"lh",0,0.2,"a","E","NA",150,150,208.044
"13672",197,3,2,"lh",0,0.2,"a","E","NA",150,300,209.426
"13673",197,3,3,"lh",0,0.2,"a","E","NA",150,450,220.636
"13674",197,3,4,"lh",0,0.2,"a","E","NA",150,600,221.864
"13675",197,3,5,"lh",0,0.2,"a","E","NA",150,750,223.308
"13676",197,3,6,"lh",0,0.2,"a","E","NA",150,900,224.551
"13677",197,3,7,"lh",0,0.2,"a","E","NA",150,1050,225.778
"13678",197,3,8,"lh",0,0.2,"a","E","NA",150,1200,226.891
"13679",197,3,9,"lh",0,0.2,"a","E","NA",150,1350,229.577
"13680",197,3,10,"lh",0,0.2,"a","E","NA",150,1500,231.007
"13681",197,4,1,"lh",0,0.2,"e-f","F","0",0,0,245.77
"13682",197,4,2,"lh",0,0.2,"b-d","F","1",0,0,251.545
"13683",197,4,3,"lh",0,0.2,"[bd]-a","F","1",0,0,259.149
"13684",197,4,4,"lh",0,0.2,"[bd]","E","NA",450,450,268.649
"13685",197,4,5,"lh",0,0.2,"[bd]","E","NA",450,900,270.648
"13686",197,4,6,"lh",0,0.2,"[[bd]a]-[bd]","F","0",0,900,274.238
"13687",197,4,7,"lh",0,0.2,"[bd]","E","NA",450,1350,277.432
"13688",197,4,8,"lh",0,0.2,"[bd]","E","NA",450,1800,278.96
"13689",197,4,9,"lh",0,0.2,"[bd]","E","NA",450,2250,280.665
"13690",197,4,10,"lh",0,0.2,"[bd]","E","NA",450,2700,283.011
"13691",197,5,1,"lh",0,0.2,"d-e","F","0",0,0,298.593
"13692",197,5,2,"lh",0,0.2,"c-d","F","0",0,0,303.107
"13693",197,5,3,"lh",0,0.2,"b-d","F","0",0,0,306.402
"13694",197,5,4,"lh",0,0.2,"a-c","F","0",0,0,309.327
"13695",197,5,5,"lh",0,0.2,"f","E","NA",150,150,311.348
"13696",197,5,6,"lh",0,0.2,"f","E","NA",150,300,312.984
"13697",197,5,7,"lh",0,0.2,"f","E","NA",150,450,314.126
"13698",197,5,8,"lh",0,0.2,"f","E","NA",150,600,315.346
"13699",197,5,9,"lh",0,0.2,"f","E","NA",150,750,316.951
"13700",197,5,10,"lh",0,0.2,"f","E","NA",150,900,319.019
"13701",197,6,1,"lh",0,0.2,"a-c","F","1",0,0,328.642
"13702",197,6,2,"lh",0,0.2,"[ac]-a","F","0",0,0,335.133
"13703",197,6,3,"lh",0,0.2,"[ac]","E","NA",450,450,338.111
"13704",197,6,4,"lh",0,0.2,"[ac]","E","NA",450,900,342.279
"13705",197,6,5,"lh",0,0.2,"[ac]","E","NA",450,1350,343.792
"13706",197,6,6,"lh",0,0.2,"[ac]","E","NA",450,1800,345.003
"13707",197,6,7,"lh",0,0.2,"[ac]","E","NA",450,2250,346.23
"13708",197,6,8,"lh",0,0.2,"[ac]","E","NA",450,2700,347.719
"13709",197,6,9,"lh",0,0.2,"[ac]-d","F","0",0,2700,352.713
"13710",197,6,10,"lh",0,0.2,"[ac]","E","NA",450,3150,355.167
"13711",197,7,1,"lh",0,0.2,"a-d","F","0",0,0,365.757
"13712",197,7,2,"lh",0,0.2,"b-d","F","0",0,0,368.527
"13713",197,7,3,"lh",0,0.2,"d-e","F","1",0,0,371.923
"13714",197,7,4,"lh",0,0.2,"[de]-f","F","0",0,0,378.977
"13715",197,7,5,"lh",0,0.2,"[de]","E","NA",450,450,382.142
"13716",197,7,6,"lh",0,0.2,"[de]","E","NA",450,900,383.732
"13717",197,7,7,"lh",0,0.2,"[de]","E","NA",450,1350,385.137
"13718",197,7,8,"lh",0,0.2,"[de]","E","NA",450,1800,386.619
"13719",197,7,9,"lh",0,0.2,"[de]","E","NA",450,2250,388.626
"13720",197,7,10,"lh",0,0.2,"[de]","E","NA",450,2700,390.241
"13721",198,1,1,"hl",0,0.8,"d-f","F","1",0,0,146.728
"13722",198,1,2,"hl",0,0.8,"c-f","F","0",0,0,154.573
"13723",198,1,3,"hl",0,0.8,"a-b","F","1",0,0,161.072
"13724",198,1,4,"hl",0,0.8,"[ab]-[df]","F","0",0,0,165.879
"13725",198,1,5,"hl",0,0.8,"[ab]-a","F","1",0,0,173.684
"13726",198,1,6,"hl",0,0.8,"[[ab]a]","E","NA",338,338,177.411
"13727",198,1,7,"hl",0,0.8,"[[ab]a]","E","NA",338,676,180.521
"13728",198,1,8,"hl",0,0.8,"[[ab]a]","E","NA",338,1014,183.32
"13729",198,1,9,"hl",0,0.8,"[[ab]a]","E","NA",338,1352,185.848
"13730",198,1,10,"hl",0,0.8,"[[ab]a]","E","NA",338,1690,188.289
"13731",198,2,1,"hl",0,0.8,"e-f","F","0",0,0,198.587
"13732",198,2,2,"hl",0,0.8,"c-d","F","1",0,0,203.235
"13733",198,2,3,"hl",0,0.8,"a-b","F","1",0,0,208.432
"13734",198,2,4,"hl",0,0.8,"[ab]-[cd]","F","1",0,0,212.802
"13735",198,2,5,"hl",0,0.8,"[[ab][cd]]-[ab]","F","1",0,0,217.014
"13736",198,2,6,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,507,220.192
"13737",198,2,7,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,1014,222.906
"13738",198,2,8,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,1521,225.18
"13739",198,2,9,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,2028,227.597
"13740",198,2,10,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,2535,230.028
"13741",198,3,1,"hl",0,0.8,"a-b","F","1",0,0,239.446
"13742",198,3,2,"hl",0,0.8,"c-d","F","1",0,0,243.631
"13743",198,3,3,"hl",0,0.8,"[ab]-[cd]","F","1",0,0,248.162
"13744",198,3,4,"hl",0,0.8,"[[ab][cd]]-[ab]","F","1",0,0,253.178
"13745",198,3,5,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,507,256.369
"13746",198,3,6,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,1014,258.785
"13747",198,3,7,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,1521,261.049
"13748",198,3,8,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,2028,263.36
"13749",198,3,9,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,2535,265.744
"13750",198,3,10,"hl",0,0.8,"[[[ab][cd]][ab]]","E","NA",507,3042,268.312
"13751",198,4,1,"hl",0,0.8,"a-b","F","1",0,0,277.694
"13752",198,4,2,"hl",0,0.8,"c-d","F","1",0,0,283.588
"13753",198,4,3,"hl",0,0.8,"[ab]-[cd]","F","1",0,0,288.398
"13754",198,4,4,"hl",0,0.8,"[[ab][cd]]-[ab]","F","1",0,0,292.62
"13755",198,4,5,"hl",0,0.8,"[[[ab][cd]][ab]]-[[ab][cd]]","F","1",0,0,297.352
"13756",198,4,6,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,761,300.578
"13757",198,4,7,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,1522,303.122
"13758",198,4,8,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,2283,305.47
"13759",198,4,9,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,3044,307.982
"13760",198,4,10,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,3805,310.474
"13761",198,5,1,"hl",0,0.8,"a-b","F","1",0,0,331.234
"13762",198,5,2,"hl",0,0.8,"c-d","F","1",0,0,335.23
"13763",198,5,3,"hl",0,0.8,"[ab]-[cd]","F","1",0,0,339.214
"13764",198,5,4,"hl",0,0.8,"[[ab][cd]]-[ab]","F","0",0,0,343.672
"13765",198,5,5,"hl",0,0.8,"[ab]-[ab]","F","0",0,0,365.198
"13766",198,5,6,"hl",0,0.8,"[[ab][cd]]-[cd]","F","1",0,0,372.069
"13767",198,5,7,"hl",0,0.8,"[[[ab][cd]][cd]]","E","NA",507,507,375.031
"13768",198,5,8,"hl",0,0.8,"[[[ab][cd]][cd]]","E","NA",507,1014,377.336
"13769",198,5,9,"hl",0,0.8,"[[[ab][cd]][cd]]","E","NA",507,1521,379.502
"13770",198,5,10,"hl",0,0.8,"[[[ab][cd]][cd]]","E","NA",507,2028,381.842
"13771",198,6,1,"hl",0,0.8,"a-b","F","1",0,0,390.49
"13772",198,6,2,"hl",0,0.8,"c-d","F","1",0,0,396.485
"13773",198,6,3,"hl",0,0.8,"[ab]-[cd]","F","1",0,0,401.005
"13774",198,6,4,"hl",0,0.8,"[[ab][cd]]-[ab]","F","1",0,0,405.335
"13775",198,6,5,"hl",0,0.8,"[[[ab][cd]][ab]]-[[ab][cd]]","F","1",0,0,410.988
"13776",198,6,6,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,761,413.895
"13777",198,6,7,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,1522,416.249
"13778",198,6,8,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,2283,418.607
"13779",198,6,9,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,3044,421.019
"13780",198,6,10,"hl",0,0.8,"[[[[ab][cd]][ab]][[ab][cd]]]","E","NA",761,3805,423.462
"13781",198,7,1,"hl",0,0.8,"a-b","F","1",0,0,431.466
"13782",198,7,2,"hl",0,0.8,"c-d","F","1",0,0,435.107
"13783",198,7,3,"hl",0,0.8,"[ab]-[cd]","F","0",0,0,439.375
"13784",198,7,4,"hl",0,0.8,"e-f","F","0",0,0,450.928
"13785",198,7,5,"hl",0,0.8,"[ab]-e","F","1",0,0,459.349
"13786",198,7,6,"hl",0,0.8,"[[ab]e]-[cd]","F","1",0,0,464.326
"13787",198,7,7,"hl",0,0.8,"[[[ab]e][cd]]","E","NA",507,507,466.996
"13788",198,7,8,"hl",0,0.8,"[[[ab]e][cd]]","E","NA",507,1014,469.242
"13789",198,7,9,"hl",0,0.8,"[[[ab]e][cd]]","E","NA",507,1521,471.379
"13790",198,7,10,"hl",0,0.8,"[[[ab]e][cd]]","E","NA",507,2028,473.515
"13791",199,1,1,"hh",0,0.8,"b-e","F","0",0,0,75.755
"13792",199,1,2,"hh",0,0.8,"b-f","F","1",0,0,78.071
"13793",199,1,3,"hh",0,0.8,"[bf]-e","F","1",0,0,80.587
"13794",199,1,4,"hh",0,0.8,"[[bf]e]-c","F","1",0,0,84.151
"13795",199,1,5,"hh",0,0.8,"[[[bf]e]c]-f","F","0",0,0,86.945
"13796",199,1,6,"hh",0,0.8,"[[[bf]e]c]-a","F","1",0,0,89.808
"13797",199,1,7,"hh",0,0.8,"[[[[bf]e]c]a]-d","F","1",0,0,92.962
"13798",199,1,8,"hh",0,0.8,"[[[[[bf]e]c]a]d]-e","F","1",0,0,100.352
"13799",199,1,9,"hh",0,0.8,"[[[[[[bf]e]c]a]d]e]","E","NA",729,729,102.74
"13800",199,1,10,"hh",0,0.8,"[[[[[[bf]e]c]a]d]e]","E","NA",729,1458,107.375
"13801",199,2,1,"hh",0,0.8,"d-e","F","1",0,0,121.494
"13802",199,2,2,"hh",0,0.8,"[de]-b","F","1",0,0,124.339
"13803",199,2,3,"hh",0,0.8,"[[de]b]-e","F","1",0,0,126.758
"13804",199,2,4,"hh",0,0.8,"[[[de]b]e]-a","F","1",0,0,129.543
"13805",199,2,5,"hh",0,0.8,"[[[[de]b]e]a]-f","F","1",0,0,132.168
"13806",199,2,6,"hh",0,0.8,"[[[[[de]b]e]a]f]-c","F","0",0,0,134.791
"13807",199,2,7,"hh",0,0.8,"[[[[[de]b]e]a]f]-a","F","1",0,0,140.499
"13808",199,2,8,"hh",0,0.8,"[[[[[[de]b]e]a]f]a]-f","F","1",0,0,148.979
"13809",199,2,9,"hh",0,0.8,"[[[[[[[de]b]e]a]f]a]f]","E","NA",2187,2187,152.123
"13810",199,2,10,"hh",0,0.8,"[[[[[[[de]b]e]a]f]a]f]","E","NA",2187,4374,153.537
"13811",199,3,1,"hh",0,0.8,"b-f","F","0",0,0,158.927
"13812",199,3,2,"hh",0,0.8,"a-d","F","1",0,0,161.288
"13813",199,3,3,"hh",0,0.8,"[ad]-b","F","1",0,0,163.644
"13814",199,3,4,"hh",0,0.8,"[[ad]b]-a","F","1",0,0,165.873
"13815",199,3,5,"hh",0,0.8,"[[[ad]b]a]-f","F","0",0,0,172.405
"13816",199,3,6,"hh",0,0.8,"[[[ad]b]a]-e","F","1",0,0,174.804
"13817",199,3,7,"hh",0,0.8,"[[[[ad]b]a]e]-d","F","1",0,0,177.766
"13818",199,3,8,"hh",0,0.8,"[[[[[ad]b]a]e]d]-c","F","1",0,0,182.565
"13819",199,3,9,"hh",0,0.8,"[[[[[[ad]b]a]e]d]c]","E","NA",729,729,190.562
"13820",199,3,10,"hh",0,0.8,"[[[[[[ad]b]a]e]d]c]","E","NA",729,1458,191.908
"13821",199,4,1,"hh",0,0.8,"a-e","F","1",0,0,196.809
"13822",199,4,2,"hh",0,0.8,"[ae]-f","F","1",0,0,199.554
"13823",199,4,3,"hh",0,0.8,"[[ae]f]-b","F","1",0,0,201.857
"13824",199,4,4,"hh",0,0.8,"[[[ae]f]b]-a","F","1",0,0,204.235
"13825",199,4,5,"hh",0,0.8,"[[[[ae]f]b]a]-f","F","1",0,0,206.462
"13826",199,4,6,"hh",0,0.8,"[[[[[ae]f]b]a]f]-e","F","1",0,0,208.989
"13827",199,4,7,"hh",0,0.8,"[[[[[[ae]f]b]a]f]e]-d","F","1",0,0,212.484
"13828",199,4,8,"hh",0,0.8,"[[[[[[[ae]f]b]a]f]e]d]-b","F","1",0,0,219.036
"13829",199,4,9,"hh",0,0.8,"[[[[[[[[ae]f]b]a]f]e]d]b]","E","NA",6561,6561,221.518
"13830",199,4,10,"hh",0,0.8,"[[[[[[[[ae]f]b]a]f]e]d]b]","E","NA",6561,13122,223.099
"13831",199,5,1,"hh",0,0.8,"a-e","F","1",0,0,229.435
"13832",199,5,2,"hh",0,0.8,"[ae]-b","F","1",0,0,231.785
"13833",199,5,3,"hh",0,0.8,"[[ae]b]-c","F","0",0,0,233.832
"13834",199,5,4,"hh",0,0.8,"[[ae]b]-e","F","1",0,0,235.886
"13835",199,5,5,"hh",0,0.8,"[[[ae]b]e]-a","F","1",0,0,238.289
"13836",199,5,6,"hh",0,0.8,"[[[[ae]b]e]a]-f","F","0",0,0,240.843
"13837",199,5,7,"hh",0,0.8,"[[[[ae]b]e]a]-e","F","1",0,0,243.109
"13838",199,5,8,"hh",0,0.8,"[[[[[ae]b]e]a]e]-d","F","1",0,0,245.843
"13839",199,5,9,"hh",0,0.8,"[[[[[[ae]b]e]a]e]d]","E","NA",729,729,247.821
"13840",199,5,10,"hh",0,0.8,"[[[[[[ae]b]e]a]e]d]","E","NA",729,1458,249.294
"13841",199,6,1,"hh",0,0.8,"b-e","F","0",0,0,257.874
"13842",199,6,2,"hh",0,0.8,"e-f","F","1",0,0,259.97
"13843",199,6,3,"hh",0,0.8,"[ef]-a","F","0",0,0,262.726
"13844",199,6,4,"hh",0,0.8,"[ef]-b","F","1",0,0,265.616
"13845",199,6,5,"hh",0,0.8,"[[ef]b]-c","F","0",0,0,267.76
"13846",199,6,6,"hh",0,0.8,"[[ef]b]-d","F","1",0,0,270.097
"13847",199,6,7,"hh",0,0.8,"[[[ef]b]d]-f","F","1",0,0,272.842
"13848",199,6,8,"hh",0,0.8,"[[[[ef]b]d]f]-a","F","1",0,0,276.879
"13849",199,6,9,"hh",0,0.8,"[[[[[ef]b]d]f]a]","E","NA",243,243,278.99
"13850",199,6,10,"hh",0,0.8,"[[[[[ef]b]d]f]a]","E","NA",243,486,280.53
"13851",199,7,1,"hh",0,0.8,"c-e","F","0",0,0,286.406
"13852",199,7,2,"hh",0,0.8,"a-e","F","1",0,0,289.558
"13853",199,7,3,"hh",0,0.8,"[ae]-b","F","1",0,0,291.977
"13854",199,7,4,"hh",0,0.8,"[[ae]b]-c","F","1",0,0,294.15
"13855",199,7,5,"hh",0,0.8,"[[[ae]b]c]-f","F","1",0,0,296.325
"13856",199,7,6,"hh",0,0.8,"[[[[ae]b]c]f]-e","F","1",0,0,298.76
"13857",199,7,7,"hh",0,0.8,"[[[[[ae]b]c]f]e]-d","F","1",0,0,301.196
"13858",199,7,8,"hh",0,0.8,"[[[[[[ae]b]c]f]e]d]-b","F","1",0,0,304.126
"13859",199,7,9,"hh",0,0.8,"[[[[[[[ae]b]c]f]e]d]b]","E","NA",2187,2187,306.247
"13860",199,7,10,"hh",0,0.8,"[[[[[[[ae]b]c]f]e]d]b]","E","NA",2187,4374,307.932
"13861",200,1,1,"hh",0,0.8,"a-c","F","1",0,0,122.051
"13862",200,1,2,"hh",0,0.8,"[ac]-a","F","1",0,0,126.357
"13863",200,1,3,"hh",0,0.8,"[[ac]a]-[ac]","F","1",0,0,129.83
"13864",200,1,4,"hh",0,0.8,"[[[ac]a][ac]]-[ac]","F","1",0,0,133.391
"13865",200,1,5,"hh",0,0.8,"[[[[ac]a][ac]][ac]]-[[[ac]a][ac]]","F","1",0,0,136.184
"13866",200,1,6,"hh",0,0.8,"[[[[[ac]a][ac]][ac]][[[ac]a][ac]]]-[[[[ac]a][ac]][ac]]","F","1",0,0,139.844
"13867",200,1,7,"hh",0,0.8,"[[[[[[ac]a][ac]][ac]][[[ac]a][ac]]][[[[ac]a][ac]][ac]]]","E","NA",729,729,142.719
"13868",200,1,8,"hh",0,0.8,"[[[[[[ac]a][ac]][ac]][[[ac]a][ac]]][[[[ac]a][ac]][ac]]]-[[[ac]a][ac]]","F","1",0,729,148.581
"13869",200,1,9,"hh",0,0.8,"[[[[[[[ac]a][ac]][ac]][[[ac]a][ac]]][[[[ac]a][ac]][ac]]][[[ac]a][ac]]]","E","NA",2187,2916,151.457
"13870",200,1,10,"hh",0,0.8,"[[[[[[[ac]a][ac]][ac]][[[ac]a][ac]]][[[[ac]a][ac]][ac]]][[[ac]a][ac]]]-[[[[[ac]a][ac]][ac]][[[ac]a][ac]]]","F","0",0,2916,155.533
"13871",200,2,1,"hh",0,0.8,"a-c","F","0",0,0,162.879
"13872",200,2,2,"hh",0,0.8,"b-d","F","1",0,0,166.87
"13873",200,2,3,"hh",0,0.8,"[bd]-b","F","1",0,0,170.153
"13874",200,2,4,"hh",0,0.8,"[[bd]b]-[bd]","F","1",0,0,173.492
"13875",200,2,5,"hh",0,0.8,"[[[bd]b][bd]]-[[bd]b]","F","1",0,0,176.212
"13876",200,2,6,"hh",0,0.8,"[[[[bd]b][bd]][[bd]b]]-[[[bd]b][bd]]","F","1",0,0,180.474
"13877",200,2,7,"hh",0,0.8,"[[[[[bd]b][bd]][[bd]b]][[[bd]b][bd]]]-[[[[bd]b][bd]][[bd]b]]","F","1",0,0,190.883
"13878",200,2,8,"hh",0,0.8,"[[[[[[bd]b][bd]][[bd]b]][[[bd]b][bd]]][[[[bd]b][bd]][[bd]b]]]","E","NA",729,729,196.196
"13879",200,2,9,"hh",0,0.8,"[[[[[[bd]b][bd]][[bd]b]][[[bd]b][bd]]][[[[bd]b][bd]][[bd]b]]]-[[[[bd]b][bd]][[bd]b]]","F","1",0,729,205.587
"13880",200,2,10,"hh",0,0.8,"[[[[[[[bd]b][bd]][[bd]b]][[[bd]b][bd]]][[[[bd]b][bd]][[bd]b]]][[[[bd]b][bd]][[bd]b]]]","E","NA",2187,2916,208.022
"13881",200,3,1,"hh",0,0.8,"c-e","F","1",0,0,215.307
"13882",200,3,2,"hh",0,0.8,"[ce]-c","F","1",0,0,220.234
"13883",200,3,3,"hh",0,0.8,"[[ce]c]-[ce]","F","1",0,0,224.075
"13884",200,3,4,"hh",0,0.8,"[[[ce]c][ce]]-[ce]","F","1",0,0,227.731
"13885",200,3,5,"hh",0,0.8,"[[[[ce]c][ce]][ce]]-[[[ce]c][ce]]","F","1",0,0,230.683
"13886",200,3,6,"hh",0,0.8,"[[[[[ce]c][ce]][ce]][[[ce]c][ce]]]-[[[[ce]c][ce]][ce]]","F","0",0,0,234.127
"13887",200,3,7,"hh",0,0.8,"[[[[[ce]c][ce]][ce]][[[ce]c][ce]]]-[[[ce]c][ce]]","F","1",0,0,238.173
"13888",200,3,8,"hh",0,0.8,"[[[[[[ce]c][ce]][ce]][[[ce]c][ce]]][[[ce]c][ce]]]","E","NA",729,729,243.049
"13889",200,3,9,"hh",0,0.8,"[[[[[[ce]c][ce]][ce]][[[ce]c][ce]]][[[ce]c][ce]]]-[[[[[ce]c][ce]][ce]][[[ce]c][ce]]]","F","1",0,729,246.613
"13890",200,3,10,"hh",0,0.8,"[[[[[[[ce]c][ce]][ce]][[[ce]c][ce]]][[[ce]c][ce]]][[[[[ce]c][ce]][ce]][[[ce]c][ce]]]]","E","NA",2187,2916,249.001
"13891",200,4,1,"hh",0,0.8,"d-f","F","1",0,0,256.123
