"","id","condition","task_id","squareOnLeft","pcircle","psquare","pcross","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"1147",15,"novice",7,1,0.2,0.2,0.8,7,"E","circle-[[[aa]a][aa]]","NA",338,1352,1713535682345,1713535335015,347.33
"1148",15,"novice",7,1,0.2,0.2,0.8,8,"E","circle-[[[aa]a][aa]]","NA",338,1690,1713535684181,1713535335015,349.166
"1149",15,"novice",7,1,0.2,0.2,0.8,9,"E","circle-[[[aa]a][aa]]","NA",338,2028,1713535685817,1713535335015,350.802
"1150",15,"novice",7,1,0.2,0.2,0.8,10,"E","circle-[[[aa]a][aa]]","NA",338,2366,1713535687507,1713535335015,352.492
"1151",15,"novice",8,1,0.8,0.2,0.2,1,"F","circle-a-square-a","0",0,0,1713535693169,1713535335015,358.154
"1152",15,"novice",8,1,0.8,0.2,0.2,2,"F","square-a-square-b","0",0,0,1713535697042,1713535335015,362.027
"1153",15,"novice",8,1,0.8,0.2,0.2,3,"F","circle-b-square-b","0",0,0,1713535699501,1713535335015,364.486
"1154",15,"novice",8,1,0.8,0.2,0.2,4,"F","circle-b-circle-c","1",0,0,1713535701531,1713535335015,366.516
"1155",15,"novice",8,1,0.8,0.2,0.2,5,"F","circle-[bc]-circle-f","1",0,0,1713535704723,1713535335015,369.708
"1156",15,"novice",8,1,0.8,0.2,0.2,6,"E","circle-[[bc]f]","NA",225,225,1713535706935,1713535335015,371.92
"1157",15,"novice",8,1,0.8,0.2,0.2,7,"E","circle-[[bc]f]","NA",225,450,1713535708281,1713535335015,373.266
"1158",15,"novice",8,1,0.8,0.2,0.2,8,"E","circle-[[bc]f]","NA",225,675,1713535709811,1713535335015,374.796
"1159",15,"novice",8,1,0.8,0.2,0.2,9,"E","circle-[[bc]f]","NA",225,900,1713535711319,1713535335015,376.304
"1160",15,"novice",8,1,0.8,0.2,0.2,10,"E","circle-[[bc]f]","NA",225,1125,1713535713105,1713535335015,378.09
"1161",15,"novice",9,1,0.8,0.2,0.2,1,"F","circle-a-square-a","0",0,0,1713535718425,1713535335015,383.41
"1162",15,"novice",9,1,0.8,0.2,0.2,2,"F","square-e-square-f","0",0,0,1713535721207,1713535335015,386.192
"1163",15,"novice",9,1,0.8,0.2,0.2,3,"F","circle-e-circle-f","1",0,0,1713535723591,1713535335015,388.576
"1164",15,"novice",9,1,0.8,0.2,0.2,4,"F","circle-[ef]-circle-a","1",0,0,1713535726085,1713535335015,391.07
"1165",15,"novice",9,1,0.8,0.2,0.2,5,"F","circle-[[ef]a]-circle-c","1",0,0,1713535728867,1713535335015,393.852
"1166",15,"novice",9,1,0.8,0.2,0.2,6,"F","circle-[[[ef]a]c]-circle-d","0",0,0,1713535732857,1713535335015,397.842
"1167",15,"novice",9,1,0.8,0.2,0.2,7,"F","circle-[[[ef]a]c]-circle-[ef]","0",0,0,1713535735389,1713535335015,400.374
"1168",15,"novice",9,1,0.8,0.2,0.2,8,"F","circle-[[[ef]a]c]-square-f","0",0,0,1713535737960,1713535335015,402.945
"1169",15,"novice",9,1,0.8,0.2,0.2,9,"F","circle-[[[ef]a]c]-square-c","0",0,0,1713535741139,1713535335015,406.124
"1170",15,"novice",9,1,0.8,0.2,0.2,10,"E","circle-[[[ef]a]c]","NA",338,338,1713535743209,1713535335015,408.194
"1171",16,"novice",1,1,0.8,0.2,0.2,1,"F","square-a-square-a","0",0,0,1713535782243,1713535721495,60.748
"1172",16,"novice",1,1,0.8,0.2,0.2,2,"F","square-b-square-b","0",0,0,1713535785437,1713535721495,63.942
"1173",16,"novice",1,1,0.8,0.2,0.2,3,"F","square-c-square-c","0",0,0,1713535787849,1713535721495,66.354
"1174",16,"novice",1,1,0.8,0.2,0.2,4,"F","square-d-square-d","1",0,0,1713535789853,1713535721495,68.358
"1175",16,"novice",1,1,0.8,0.2,0.2,5,"F","square-[dd]-square-[dd]","0",0,0,1713535792099,1713535721495,70.604
"1176",16,"novice",1,1,0.8,0.2,0.2,6,"F","square-[dd]-square-a","0",0,0,1713535795043,1713535721495,73.548
"1177",16,"novice",1,1,0.8,0.2,0.2,7,"E","square-[dd]","NA",150,150,1713535796518,1713535721495,75.023
"1178",16,"novice",1,1,0.8,0.2,0.2,8,"E","square-[dd]","NA",150,300,1713535797479,1713535721495,75.984
"1179",16,"novice",1,1,0.8,0.2,0.2,9,"E","square-[dd]","NA",150,450,1713535798412,1713535721495,76.917
"1180",16,"novice",1,1,0.8,0.2,0.2,10,"E","square-[dd]","NA",150,600,1713535799378,1713535721495,77.883
"1181",16,"novice",2,1,0.2,0.2,0.8,1,"F","circle-a-circle-b","0",0,0,1713535804577,1713535721495,83.082
"1182",16,"novice",2,1,0.2,0.2,0.8,2,"F","circle-e-circle-f","0",0,0,1713535806258,1713535721495,84.763
"1183",16,"novice",2,1,0.2,0.2,0.8,3,"F","circle-c-circle-d","0",0,0,1713535807681,1713535721495,86.186
"1184",16,"novice",2,1,0.2,0.2,0.8,4,"F","square-a-square-e","0",0,0,1713535809454,1713535721495,87.959
"1185",16,"novice",2,1,0.2,0.2,0.8,5,"F","square-b-square-f","0",0,0,1713535810906,1713535721495,89.411
"1186",16,"novice",2,1,0.2,0.2,0.8,6,"F","square-c-square-d","0",0,0,1713535812608,1713535721495,91.113
"1187",16,"novice",2,1,0.2,0.2,0.8,7,"E","square-d","NA",100,100,1713535814342,1713535721495,92.847
"1188",16,"novice",2,1,0.2,0.2,0.8,8,"E","square-d","NA",100,200,1713535815019,1713535721495,93.524
"1189",16,"novice",2,1,0.2,0.2,0.8,9,"E","square-d","NA",100,300,1713535815679,1713535721495,94.184
"1190",16,"novice",2,1,0.2,0.2,0.8,10,"E","square-d","NA",100,400,1713535816400,1713535721495,94.905
"1191",16,"novice",3,1,0.2,0.2,0.8,1,"F","square-a-square-b","0",0,0,1713535821198,1713535721495,99.703
"1192",16,"novice",3,1,0.2,0.2,0.8,2,"F","square-c-square-d","0",0,0,1713535822785,1713535721495,101.29
"1193",16,"novice",3,1,0.2,0.2,0.8,3,"F","square-e-square-f","0",0,0,1713535825017,1713535721495,103.522
"1194",16,"novice",3,1,0.2,0.2,0.8,4,"F","circle-a-square-a","1",0,0,1713535826543,1713535721495,105.048
"1195",16,"novice",3,1,0.2,0.2,0.8,5,"F","circle-[aa]-circle-[aa]","0",0,0,1713535828748,1713535721495,107.253
"1196",16,"novice",3,1,0.2,0.2,0.8,6,"E","circle-[aa]","NA",150,150,1713535830240,1713535721495,108.745
"1197",16,"novice",3,1,0.2,0.2,0.8,7,"E","circle-[aa]","NA",150,300,1713535831761,1713535721495,110.266
"1198",16,"novice",3,1,0.2,0.2,0.8,8,"E","circle-[aa]","NA",150,450,1713535833181,1713535721495,111.686
"1199",16,"novice",3,1,0.2,0.2,0.8,9,"E","circle-[aa]","NA",150,600,1713535834260,1713535721495,112.765
"1200",16,"novice",3,1,0.2,0.2,0.8,10,"E","circle-[aa]","NA",150,750,1713535835395,1713535721495,113.9
"1201",16,"novice",4,1,0.2,0.8,0.2,1,"F","square-a-square-a","1",0,0,1713535840908,1713535721495,119.413
"1202",16,"novice",4,1,0.2,0.8,0.2,2,"F","square-[aa]-square-[aa]","1",0,0,1713535843082,1713535721495,121.587
"1203",16,"novice",4,1,0.2,0.8,0.2,3,"F","square-[[aa][aa]]-square-[[aa][aa]]","0",0,0,1713535845504,1713535721495,124.009
"1204",16,"novice",4,1,0.2,0.8,0.2,4,"F","square-[[aa][aa]]-square-[aa]","1",0,0,1713535848185,1713535721495,126.69
"1205",16,"novice",4,1,0.2,0.8,0.2,5,"F","square-[[[aa][aa]][aa]]-square-[[[aa][aa]][aa]]","1",0,0,1713535851025,1713535721495,129.53
"1206",16,"novice",4,1,0.2,0.8,0.2,6,"E","square-[[[[aa][aa]][aa]][[[aa][aa]][aa]]]","NA",507,507,1713535852746,1713535721495,131.251
"1207",16,"novice",4,1,0.2,0.8,0.2,7,"E","square-[[[[aa][aa]][aa]][[[aa][aa]][aa]]]","NA",507,1014,1713535854097,1713535721495,132.602
"1208",16,"novice",4,1,0.2,0.8,0.2,8,"E","square-[[[[aa][aa]][aa]][[[aa][aa]][aa]]]","NA",507,1521,1713535855522,1713535721495,134.027
"1209",16,"novice",4,1,0.2,0.8,0.2,9,"E","square-[[[[aa][aa]][aa]][[[aa][aa]][aa]]]","NA",507,2028,1713535857964,1713535721495,136.469
"1210",16,"novice",4,1,0.2,0.8,0.2,10,"E","square-[[[[aa][aa]][aa]][[[aa][aa]][aa]]]","NA",507,2535,1713535859455,1713535721495,137.96
"1211",16,"novice",5,1,0.2,0.8,0.2,1,"F","square-a-square-a","0",0,0,1713535864042,1713535721495,142.547
"1212",16,"novice",5,1,0.2,0.8,0.2,2,"F","square-a-square-b","0",0,0,1713535866038,1713535721495,144.543
"1213",16,"novice",5,1,0.2,0.8,0.2,3,"F","square-c-square-e","1",0,0,1713535868243,1713535721495,146.748
"1214",16,"novice",5,1,0.2,0.8,0.2,4,"F","square-[ce]-square-[ce]","1",0,0,1713535870064,1713535721495,148.569
"1215",16,"novice",5,1,0.2,0.8,0.2,5,"F","square-[[ce][ce]]-square-[[ce][ce]]","1",0,0,1713535872569,1713535721495,151.074
"1216",16,"novice",5,1,0.2,0.8,0.2,6,"F","square-[[[ce][ce]][[ce][ce]]]-square-[[[ce][ce]][[ce][ce]]]","1",0,0,1713535874770,1713535721495,153.275
"1217",16,"novice",5,1,0.2,0.8,0.2,7,"F","square-[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]-square-[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]","1",0,0,1713535877009,1713535721495,155.514
"1218",16,"novice",5,1,0.2,0.8,0.2,8,"F","square-[[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]]-square-[[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]]","1",0,0,1713535879114,1713535721495,157.619
"1219",16,"novice",5,1,0.2,0.8,0.2,9,"F","square-[[[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]][[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]]]-square-[[[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]][[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]]]","1",0,0,1713535881430,1713535721495,159.935
"1220",16,"novice",5,1,0.2,0.8,0.2,10,"E","square-[[[[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]][[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]]][[[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]][[[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]][[[[ce][ce]][[ce][ce]]][[[ce][ce]][[ce][ce]]]]]]]","NA",1713,1713,1713535883593,1713535721495,162.098
"1221",16,"novice",6,1,0.8,0.2,0.2,1,"F","square-a-square-a","0",0,0,1713535892486,1713535721495,170.991
"1222",16,"novice",6,1,0.8,0.2,0.2,2,"F","square-b-square-e","0",0,0,1713535894414,1713535721495,172.919
"1223",16,"novice",6,1,0.8,0.2,0.2,3,"F","square-a-square-f","0",0,0,1713535896083,1713535721495,174.588
"1224",16,"novice",6,1,0.8,0.2,0.2,4,"F","circle-a-circle-e","1",0,0,1713535897741,1713535721495,176.246
"1225",16,"novice",6,1,0.8,0.2,0.2,5,"F","circle-[ae]-circle-[ae]","1",0,0,1713535899495,1713535721495,178
"1226",16,"novice",6,1,0.8,0.2,0.2,6,"F","circle-[[ae][ae]]-circle-[[ae][ae]]","1",0,0,1713535901616,1713535721495,180.121
"1227",16,"novice",6,1,0.8,0.2,0.2,7,"F","circle-[[[ae][ae]][[ae][ae]]]-circle-[[[ae][ae]][[ae][ae]]]","1",0,0,1713535903472,1713535721495,181.977
"1228",16,"novice",6,1,0.8,0.2,0.2,8,"F","circle-[[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]]-circle-[[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]]","1",0,0,1713535905373,1713535721495,183.878
"1229",16,"novice",6,1,0.8,0.2,0.2,9,"F","circle-[[[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]][[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]]]-circle-[[[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]][[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]]]","1",0,0,1713535907484,1713535721495,185.989
"1230",16,"novice",6,1,0.8,0.2,0.2,10,"E","circle-[[[[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]][[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]]][[[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]][[[[ae][ae]][[ae][ae]]][[[ae][ae]][[ae][ae]]]]]]","NA",1142,1142,1713535909204,1713535721495,187.709
"1231",16,"novice",7,1,0.2,0.8,0.2,1,"F","square-f-square-f","1",0,0,1713535914008,1713535721495,192.513
"1232",16,"novice",7,1,0.2,0.8,0.2,2,"F","square-[ff]-square-[ff]","1",0,0,1713535917072,1713535721495,195.577
"1233",16,"novice",7,1,0.2,0.8,0.2,3,"F","square-[[ff][ff]]-square-[[ff][ff]]","0",0,0,1713535919309,1713535721495,197.814
"1234",16,"novice",7,1,0.2,0.8,0.2,4,"F","square-[[ff][ff]]-square-[ff]","1",0,0,1713535921258,1713535721495,199.763
"1235",16,"novice",7,1,0.2,0.8,0.2,5,"F","square-[[[ff][ff]][ff]]-square-[[[ff][ff]][ff]]","1",0,0,1713535923276,1713535721495,201.781
"1236",16,"novice",7,1,0.2,0.8,0.2,6,"F","square-[[[[ff][ff]][ff]][[[ff][ff]][ff]]]-square-[[[[ff][ff]][ff]][[[ff][ff]][ff]]]","1",0,0,1713535925400,1713535721495,203.905
"1237",16,"novice",7,1,0.2,0.8,0.2,7,"F","square-[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]-square-[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]","1",0,0,1713535927226,1713535721495,205.731
"1238",16,"novice",7,1,0.2,0.8,0.2,8,"F","square-[[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]]-square-[[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]]","1",0,0,1713535929301,1713535721495,207.806
"1239",16,"novice",7,1,0.2,0.8,0.2,9,"F","square-[[[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]][[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]]]-square-[[[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]][[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]]]","0",0,0,1713535931633,1713535721495,210.138
"1240",16,"novice",7,1,0.2,0.8,0.2,10,"E","square-[[[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]][[[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]][[[[[ff][ff]][ff]][[[ff][ff]][ff]]][[[[ff][ff]][ff]][[[ff][ff]][ff]]]]]]","NA",1713,1713,1713535934053,1713535721495,212.558
"1241",16,"novice",8,1,0.8,0.2,0.2,1,"F","square-a-square-e","0",0,0,1713535939059,1713535721495,217.564
"1242",16,"novice",8,1,0.8,0.2,0.2,2,"F","square-b-square-f","0",0,0,1713535940902,1713535721495,219.407
"1243",16,"novice",8,1,0.8,0.2,0.2,3,"F","square-c-square-d","0",0,0,1713535942333,1713535721495,220.838
"1244",16,"novice",8,1,0.8,0.2,0.2,4,"F","circle-a-square-a","0",0,0,1713535944687,1713535721495,223.192
"1245",16,"novice",8,1,0.8,0.2,0.2,5,"F","circle-e-circle-f","0",0,0,1713535946497,1713535721495,225.002
"1246",16,"novice",8,1,0.8,0.2,0.2,6,"E","square-d","NA",100,100,1713535948240,1713535721495,226.745
"1247",16,"novice",8,1,0.8,0.2,0.2,7,"E","square-d","NA",100,200,1713535949076,1713535721495,227.581
"1248",16,"novice",8,1,0.8,0.2,0.2,8,"E","square-d","NA",100,300,1713535949828,1713535721495,228.333
"1249",16,"novice",8,1,0.8,0.2,0.2,9,"E","square-d","NA",100,400,1713535950637,1713535721495,229.142
"1250",16,"novice",8,1,0.8,0.2,0.2,10,"E","square-d","NA",100,500,1713535951494,1713535721495,229.999
"1251",16,"novice",9,1,0.2,0.2,0.8,1,"F","square-a-square-b","0",0,0,1713535955390,1713535721495,233.895
"1252",16,"novice",9,1,0.2,0.2,0.8,2,"F","square-c-square-c","0",0,0,1713535957477,1713535721495,235.982
"1253",16,"novice",9,1,0.2,0.2,0.8,3,"F","circle-a-square-d","1",0,0,1713535959251,1713535721495,237.756
"1254",16,"novice",9,1,0.2,0.2,0.8,4,"F","square-[ad]-square-[ad]","0",0,0,1713535961037,1713535721495,239.542
"1255",16,"novice",9,1,0.2,0.2,0.8,5,"F","circle-e-square-[ad]","1",0,0,1713535962845,1713535721495,241.35
"1256",16,"novice",9,1,0.2,0.2,0.8,6,"F","circle-[[ad]e]-circle-[[ad]e]","0",0,0,1713535965251,1713535721495,243.756
"1257",16,"novice",9,1,0.2,0.2,0.8,7,"F","circle-[[ad]e]-square-[ad]","1",0,0,1713535967004,1713535721495,245.509
"1258",16,"novice",9,1,0.2,0.2,0.8,8,"F","circle-[[[ad]e][ad]]-square-[ad]","1",0,0,1713535969352,1713535721495,247.857
"1259",16,"novice",9,1,0.2,0.2,0.8,9,"F","circle-[[[[ad]e][ad]][ad]]-square-[ad]","1",0,0,1713535971434,1713535721495,249.939
"1260",16,"novice",9,1,0.2,0.2,0.8,10,"E","circle-[[[[[ad]e][ad]][ad]][ad]]","NA",761,761,1713535973022,1713535721495,251.527
"1261",17,"expert",1,0,0.2,0.2,0.8,1,"F","circle-a-square-a","1",0,0,1713535491334,1713535353031,138.303
"1262",17,"expert",1,0,0.2,0.2,0.8,2,"F","circle-a-square-[aa]","1",0,0,1713535498101,1713535353031,145.07
"1263",17,"expert",1,0,0.2,0.2,0.8,3,"F","circle-a-square-[[aa]a]","1",0,0,1713535502989,1713535353031,149.958
"1264",17,"expert",1,0,0.2,0.2,0.8,4,"F","circle-[[[aa]a]a]-square-[[aa]a]","0",0,0,1713535511669,1713535353031,158.638
"1265",17,"expert",1,0,0.2,0.2,0.8,5,"F","circle-[[[aa]a]a]-square-[aa]","1",0,0,1713535514669,1713535353031,161.638
"1266",17,"expert",1,0,0.2,0.2,0.8,6,"F","circle-[[[aa]a]a]-square-[[[[aa]a]a][aa]]","0",0,0,1713535530325,1713535353031,177.294
"1267",17,"expert",1,0,0.2,0.2,0.8,7,"E","circle-[[[aa]a]a]","NA",338,338,1713535534181,1713535353031,181.15
"1268",17,"expert",1,0,0.2,0.2,0.8,8,"E","square-[[[[aa]a]a][aa]]","NA",507,845,1713535536076,1713535353031,183.045
"1269",17,"expert",1,0,0.2,0.2,0.8,9,"E","square-[[aa]a]","NA",225,1070,1713535538116,1713535353031,185.085
"1270",17,"expert",1,0,0.2,0.2,0.8,10,"E","square-[aa]","NA",150,1220,1713535539796,1713535353031,186.765
"1271",17,"expert",2,0,0.8,0.2,0.2,1,"F","circle-a-circle-b","1",0,0,1713535554100,1713535353031,201.069
"1272",17,"expert",2,0,0.8,0.2,0.2,2,"F","circle-[ab]-circle-a","0",0,0,1713535557525,1713535353031,204.494
"1273",17,"expert",2,0,0.8,0.2,0.2,3,"F","circle-[ab]-circle-b","1",0,0,1713535560124,1713535353031,207.093
"1274",17,"expert",2,0,0.8,0.2,0.2,4,"F","circle-[ab]-circle-c","1",0,0,1713535564324,1713535353031,211.293
"1275",17,"expert",2,0,0.8,0.2,0.2,5,"F","circle-[[ab]b]-circle-[[ab]c]","1",0,0,1713535567477,1713535353031,214.446
"1276",17,"expert",2,0,0.8,0.2,0.2,6,"F","circle-[[[ab]b][[ab]c]]-circle-[[ab]b]","1",0,0,1713535576077,1713535353031,223.046
"1277",17,"expert",2,0,0.8,0.2,0.2,7,"E","circle-[[[[ab]b][[ab]c]][[ab]b]]","NA",507,507,1713535581549,1713535353031,228.518
"1278",17,"expert",2,0,0.8,0.2,0.2,8,"E","circle-[[[ab]b][[ab]c]]","NA",338,845,1713535583356,1713535353031,230.325
"1279",17,"expert",2,0,0.8,0.2,0.2,9,"E","circle-[[ab]b]","NA",225,1070,1713535585340,1713535353031,232.309
"1280",17,"expert",2,0,0.8,0.2,0.2,10,"E","circle-[[ab]c]","NA",225,1295,1713535586796,1713535353031,233.765
"1281",17,"expert",3,0,0.2,0.8,0.2,1,"F","square-a-square-b","1",0,0,1713535599180,1713535353031,246.149
"1282",17,"expert",3,0,0.2,0.8,0.2,2,"F","square-[ab]-square-a","1",0,0,1713535601404,1713535353031,248.373
"1283",17,"expert",3,0,0.2,0.8,0.2,3,"F","square-[[ab]a]-square-[ab]","1",0,0,1713535603540,1713535353031,250.509
"1284",17,"expert",3,0,0.2,0.8,0.2,4,"F","square-[[[ab]a][ab]]-square-[[ab]a]","1",0,0,1713535606036,1713535353031,253.005
"1285",17,"expert",3,0,0.2,0.8,0.2,5,"F","square-[[[[ab]a][ab]][[ab]a]]-square-[[[ab]a][ab]]","1",0,0,1713535609700,1713535353031,256.669
"1286",17,"expert",3,0,0.2,0.8,0.2,6,"F","square-[[[[[ab]a][ab]][[ab]a]][[[ab]a][ab]]]-square-[[[[ab]a][ab]][[ab]a]]","1",0,0,1713535617492,1713535353031,264.461
"1287",17,"expert",3,0,0.2,0.8,0.2,7,"E","square-[[[[[[ab]a][ab]][[ab]a]][[[ab]a][ab]]][[[[ab]a][ab]][[ab]a]]]","NA",1142,1142,1713535619780,1713535353031,266.749
"1288",17,"expert",3,0,0.2,0.8,0.2,8,"E","square-[[[[[ab]a][ab]][[ab]a]][[[ab]a][ab]]]","NA",761,1903,1713535621548,1713535353031,268.517
"1289",17,"expert",3,0,0.2,0.8,0.2,9,"E","square-[[[[ab]a][ab]][[ab]a]]","NA",507,2410,1713535623468,1713535353031,270.437
"1290",17,"expert",3,0,0.2,0.8,0.2,10,"E","square-[[[ab]a][ab]]","NA",338,2748,1713535626212,1713535353031,273.181
"1291",17,"expert",4,0,0.2,0.8,0.2,1,"F","square-a-square-b","1",0,0,1713535636844,1713535353031,283.813
"1292",17,"expert",4,0,0.2,0.8,0.2,2,"F","square-[ab]-square-a","0",0,0,1713535639053,1713535353031,286.022
"1293",17,"expert",4,0,0.2,0.8,0.2,3,"F","square-[ab]-square-b","1",0,0,1713535641804,1713535353031,288.773
"1294",17,"expert",4,0,0.2,0.8,0.2,4,"F","square-[[ab]b]-square-[ab]","1",0,0,1713535643612,1713535353031,290.581
"1295",17,"expert",4,0,0.2,0.8,0.2,5,"F","square-[[[ab]b][ab]]-square-[[ab]b]","0",0,0,1713535645933,1713535353031,292.902
"1296",17,"expert",4,0,0.2,0.8,0.2,6,"F","square-[[[ab]b][ab]]-square-[ab]","1",0,0,1713535655364,1713535353031,302.333
"1297",17,"expert",4,0,0.2,0.8,0.2,7,"F","square-[[[[ab]b][ab]][ab]]-square-[[[ab]b][ab]]","0",0,0,1713535662845,1713535353031,309.814
"1298",17,"expert",4,0,0.2,0.8,0.2,8,"E","square-[[[[ab]b][ab]][ab]]","NA",507,507,1713535665636,1713535353031,312.605
"1299",17,"expert",4,0,0.2,0.8,0.2,9,"E","square-[[[ab]b][ab]]","NA",338,845,1713535666948,1713535353031,313.917
"1300",17,"expert",4,0,0.2,0.8,0.2,10,"E","square-[[ab]b]","NA",225,1070,1713535668628,1713535353031,315.597
"1301",17,"expert",5,0,0.2,0.2,0.8,1,"F","circle-a-square-a","1",0,0,1713535683796,1713535353031,330.765
"1302",17,"expert",5,0,0.2,0.2,0.8,2,"F","circle-a-square-[aa]","0",0,0,1713535686996,1713535353031,333.965
"1303",17,"expert",5,0,0.2,0.2,0.8,3,"F","circle-b-square-[aa]","1",0,0,1713535689580,1713535353031,336.549
"1304",17,"expert",5,0,0.2,0.2,0.8,4,"F","circle-c-square-[[aa]b]","1",0,0,1713535696492,1713535353031,343.461
"1305",17,"expert",5,0,0.2,0.2,0.8,5,"F","circle-[[[aa]b]c]-square-[[aa]b]","1",0,0,1713535699644,1713535353031,346.613
"1306",17,"expert",5,0,0.2,0.2,0.8,6,"F","circle-[[[[aa]b]c][[aa]b]]-square-[[aa]b]","1",0,0,1713535703044,1713535353031,350.013
"1307",17,"expert",5,0,0.2,0.2,0.8,7,"F","square-[[[[[aa]b]c][[aa]b]][[aa]b]]-square-[[[[[aa]b]c][[aa]b]][[aa]b]]","1",0,0,1713535713483,1713535353031,360.452
"1308",17,"expert",5,0,0.2,0.2,0.8,8,"E","square-[[[[[[aa]b]c][[aa]b]][[aa]b]][[[[[aa]b]c][[aa]b]][[aa]b]]]","NA",1142,1142,1713535717219,1713535353031,364.188
"1309",17,"expert",5,0,0.2,0.2,0.8,9,"E","square-[[[[[aa]b]c][[aa]b]][[aa]b]]","NA",761,1903,1713535720459,1713535353031,367.428
"1310",17,"expert",5,0,0.2,0.2,0.8,10,"E","circle-[[[[aa]b]c][[aa]b]]","NA",507,2410,1713535723379,1713535353031,370.348
"1311",17,"expert",6,0,0.2,0.2,0.8,1,"F","circle-a-square-a","1",0,0,1713535735483,1713535353031,382.452
"1312",17,"expert",6,0,0.2,0.2,0.8,2,"F","circle-[aa]-square-a","0",0,0,1713535738652,1713535353031,385.621
"1313",17,"expert",6,0,0.2,0.2,0.8,3,"F","circle-[aa]-square-b","1",0,0,1713535741451,1713535353031,388.42
