"","id","condition","task_type","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"5490",55,"expert-high","task",4,"expert","high","diamond-diamond",10,"F","diamond-[[[[[ab]e][[ab]e]][[[ab]e][[ab]e]]][[[ab]e][[ab]e]]]-diamond-[[[[[ab]e][[ab]e]][[[ab]e][[ab]e]]][[[ab]e][[ab]e]]]","0",0,0,1717527315654,1717526912989,402.665
"5491",55,"expert-high","task",5,"expert","high","triangle-triangle",1,"F","triangle-a-triangle-a","1",0,0,1717527322923,1717526912989,409.934
"5492",55,"expert-high","task",5,"expert","high","triangle-triangle",2,"F","triangle-[aa]-triangle-[aa]","0",0,0,1717527325293,1717526912989,412.304
"5493",55,"expert-high","task",5,"expert","high","triangle-triangle",3,"F","triangle-[aa]-triangle-b","1",0,0,1717527330586,1717526912989,417.597
"5494",55,"expert-high","task",5,"expert","high","triangle-triangle",4,"F","triangle-[[aa]b]-triangle-[[aa]b]","0",0,0,1717527332851,1717526912989,419.862
"5495",55,"expert-high","task",5,"expert","high","triangle-triangle",5,"F","triangle-[[aa]b]-triangle-[aa]","1",0,0,1717527335510,1717526912989,422.521
"5496",55,"expert-high","task",5,"expert","high","triangle-triangle",6,"F","triangle-[[[aa]b][aa]]-triangle-[[[aa]b][aa]]","1",0,0,1717527338190,1717526912989,425.201
"5497",55,"expert-high","task",5,"expert","high","triangle-triangle",7,"F","triangle-[[[[aa]b][aa]][[[aa]b][aa]]]-triangle-[[[aa]b][aa]]","1",0,0,1717527341837,1717526912989,428.848
"5498",55,"expert-high","task",5,"expert","high","triangle-triangle",8,"F","triangle-[[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]]-triangle-[[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]]","1",0,0,1717527344698,1717526912989,431.709
"5499",55,"expert-high","task",5,"expert","high","triangle-triangle",9,"E","triangle-[[[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]][[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]]]","NA",1142,1142,1717527347283,1717526912989,434.294
"5500",55,"expert-high","task",5,"expert","high","triangle-triangle",10,"F","triangle-[[[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]][[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]]]-triangle-[[[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]][[[[[aa]b][aa]][[[aa]b][aa]]][[[aa]b][aa]]]]","1",0,1142,1717527350286,1717526912989,437.297
"5501",56,"expert-low","practice",1,"expert","low","square-triangle",1,"E","square-d","NA",100,100,1717526827898,1717526799223,28.675
"5502",56,"expert-low","practice",1,"expert","low","square-triangle",2,"E","square-a","NA",100,200,1717526831484,1717526799223,32.261
"5503",56,"expert-low","practice",1,"expert","low","square-triangle",3,"E","triangle-c","NA",100,300,1717526835761,1717526799223,36.538
"5504",56,"expert-low","practice",1,"expert","low","square-triangle",4,"E","square-f","NA",100,400,1717526838794,1717526799223,39.571
"5505",56,"expert-low","practice",1,"expert","low","square-triangle",5,"F","square-c-triangle-a","1",0,400,1717526848428,1717526799223,49.205
"5506",56,"expert-low","practice",1,"expert","low","square-triangle",6,"F","square-a-triangle-[ac]","1",0,400,1717526865346,1717526799223,66.123
"5507",56,"expert-low","practice",1,"expert","low","square-triangle",7,"E","square-c","NA",100,500,1717526870297,1717526799223,71.074
"5508",56,"expert-low","practice",1,"expert","low","square-triangle",8,"E","square-d","NA",100,600,1717526872628,1717526799223,73.405
"5509",56,"expert-low","practice",1,"expert","low","square-triangle",9,"E","triangle-c","NA",100,700,1717526875622,1717526799223,76.399
"5510",56,"expert-low","practice",1,"expert","low","square-triangle",10,"F","square-d-triangle-a","0",0,700,1717526881406,1717526799223,82.183
"5511",56,"expert-low","practice",2,"expert","low","square-triangle",1,"F","square-f-triangle-a","1",0,0,1717526905582,1717526799223,106.359
"5512",56,"expert-low","practice",2,"expert","low","square-triangle",2,"F","square-c-triangle-[af]","0",0,0,1717526916497,1717526799223,117.274
"5513",56,"expert-low","practice",2,"expert","low","square-triangle",3,"E","square-a","NA",100,100,1717526922549,1717526799223,123.326
"5514",56,"expert-low","practice",2,"expert","low","square-triangle",4,"E","square-b","NA",100,200,1717526924808,1717526799223,125.585
"5515",56,"expert-low","practice",2,"expert","low","square-triangle",5,"E","square-c","NA",100,300,1717526926887,1717526799223,127.664
"5516",56,"expert-low","practice",2,"expert","low","square-triangle",6,"E","square-d","NA",100,400,1717526929135,1717526799223,129.912
"5517",56,"expert-low","practice",2,"expert","low","square-triangle",7,"E","triangle-c","NA",100,500,1717526931817,1717526799223,132.594
"5518",56,"expert-low","practice",2,"expert","low","square-triangle",8,"F","square-d-triangle-d","1",0,500,1717526937893,1717526799223,138.67
"5519",56,"expert-low","practice",2,"expert","low","square-triangle",9,"E","square-d","NA",100,600,1717526944963,1717526799223,145.74
"5520",56,"expert-low","practice",2,"expert","low","square-triangle",10,"F","triangle-[af]-triangle-[dd]","0",0,600,1717526951210,1717526799223,151.987
"5521",56,"expert-low","practice",3,"expert","low","square-square",1,"F","square-c-triangle-c","0",0,0,1717526965327,1717526799223,166.104
"5522",56,"expert-low","practice",3,"expert","low","square-square",2,"F","square-b-triangle-b","1",0,0,1717526971002,1717526799223,171.779
"5523",56,"expert-low","practice",3,"expert","low","square-square",3,"E","square-a","NA",100,100,1717526977752,1717526799223,178.529
"5524",56,"expert-low","practice",3,"expert","low","square-square",4,"F","triangle-[bb]-triangle-c","0",0,100,1717526988667,1717526799223,189.444
"5525",56,"expert-low","practice",3,"expert","low","square-square",5,"E","square-b","NA",100,200,1717526992472,1717526799223,193.249
"5526",56,"expert-low","practice",3,"expert","low","square-square",6,"F","square-e-triangle-a","0",0,200,1717527004256,1717526799223,205.033
"5527",56,"expert-low","practice",3,"expert","low","square-square",7,"F","square-a-triangle-[bb]","0",0,200,1717527017745,1717526799223,218.522
"5528",56,"expert-low","practice",3,"expert","low","square-square",8,"E","triangle-c","NA",100,300,1717527022549,1717526799223,223.326
"5529",56,"expert-low","practice",3,"expert","low","square-square",9,"E","triangle-d","NA",100,400,1717527026919,1717526799223,227.696
"5530",56,"expert-low","practice",3,"expert","low","square-square",10,"E","triangle-e","NA",100,500,1717527029803,1717526799223,230.58
"5531",56,"expert-low","practice",4,"expert","low","triangle-triangle",1,"F","square-c-square-d","0",0,0,1717527052521,1717526799223,253.298
"5532",56,"expert-low","practice",4,"expert","low","triangle-triangle",2,"F","square-a-triangle-a","1",0,0,1717527062322,1717526799223,263.099
"5533",56,"expert-low","practice",4,"expert","low","triangle-triangle",3,"F","triangle-[aa]-triangle-a","1",0,0,1717527069951,1717526799223,270.728
"5534",56,"expert-low","practice",4,"expert","low","triangle-triangle",4,"F","square-a-triangle-[aa]","0",0,0,1717527077570,1717526799223,278.347
"5535",56,"expert-low","practice",4,"expert","low","triangle-triangle",5,"F","triangle-[[aa]a]-triangle-[aa]","1",0,0,1717527083984,1717526799223,284.761
"5536",56,"expert-low","practice",4,"expert","low","triangle-triangle",6,"F","square-f-triangle-[[[aa]a][aa]]","0",0,0,1717527093392,1717526799223,294.169
"5537",56,"expert-low","practice",4,"expert","low","triangle-triangle",7,"E","triangle-c","NA",100,100,1717527099271,1717526799223,300.048
"5538",56,"expert-low","practice",4,"expert","low","triangle-triangle",8,"E","square-d","NA",100,200,1717527103014,1717526799223,303.791
"5539",56,"expert-low","practice",4,"expert","low","triangle-triangle",9,"E","square-d","NA",100,300,1717527109573,1717526799223,310.35
"5540",56,"expert-low","practice",4,"expert","low","triangle-triangle",10,"F","square-d-triangle-[[[aa]a][aa]]","0",0,300,1717527113235,1717526799223,314.012
"5541",56,"expert-low","practice",5,"expert","low","triangle-triangle",1,"F","triangle-a-triangle-b","1",0,0,1717527124319,1717526799223,325.096
"5542",56,"expert-low","practice",5,"expert","low","triangle-triangle",2,"E","triangle-[ab]","NA",150,150,1717527134081,1717526799223,334.858
"5543",56,"expert-low","practice",5,"expert","low","triangle-triangle",3,"F","square-a-square-b","0",0,150,1717527143706,1717526799223,344.483
"5544",56,"expert-low","practice",5,"expert","low","triangle-triangle",4,"F","triangle-a-triangle-a","1",0,150,1717527148922,1717526799223,349.699
"5545",56,"expert-low","practice",5,"expert","low","triangle-triangle",5,"F","triangle-[aa]-triangle-[ab]","1",0,150,1717527154297,1717526799223,355.074
"5546",56,"expert-low","practice",5,"expert","low","triangle-triangle",6,"F","triangle-[[aa][ab]]-triangle-a","1",0,150,1717527160007,1717526799223,360.784
"5547",56,"expert-low","practice",5,"expert","low","triangle-triangle",7,"F","square-f-triangle-[[[aa][ab]]a]","0",0,150,1717527173686,1717526799223,374.463
"5548",56,"expert-low","practice",5,"expert","low","triangle-triangle",8,"F","triangle-[[[aa][ab]]a]-triangle-a","1",0,150,1717527179610,1717526799223,380.387
"5549",56,"expert-low","practice",5,"expert","low","triangle-triangle",9,"E","square-c","NA",100,250,1717527183328,1717526799223,384.105
"5550",56,"expert-low","practice",5,"expert","low","triangle-triangle",10,"E","square-c","NA",100,350,1717527186879,1717526799223,387.656
"5551",56,"expert-low","task",1,"expert","low","square-triangle",1,"F","square-a-square-b","0",0,0,1717527203854,1717526799223,404.631
"5552",56,"expert-low","task",1,"expert","low","square-triangle",2,"F","triangle-a-triangle-b","0",0,0,1717527208383,1717526799223,409.16
"5553",56,"expert-low","task",1,"expert","low","square-triangle",3,"F","triangle-c-triangle-d","0",0,0,1717527213866,1717526799223,414.643
"5554",56,"expert-low","task",1,"expert","low","square-triangle",4,"E","square-a","NA",100,100,1717527217125,1717526799223,417.902
"5555",56,"expert-low","task",1,"expert","low","square-triangle",5,"F","square-b-triangle-a","0",0,100,1717527221258,1717526799223,422.035
"5556",56,"expert-low","task",1,"expert","low","square-triangle",6,"E","square-c","NA",100,200,1717527223649,1717526799223,424.426
"5557",56,"expert-low","task",1,"expert","low","square-triangle",7,"E","square-d","NA",100,300,1717527225509,1717526799223,426.286
"5558",56,"expert-low","task",1,"expert","low","square-triangle",8,"E","triangle-e","NA",100,400,1717527228338,1717526799223,429.115
"5559",56,"expert-low","task",1,"expert","low","square-triangle",9,"E","triangle-b","NA",100,500,1717527232796,1717526799223,433.573
"5560",56,"expert-low","task",1,"expert","low","square-triangle",10,"F","square-f-triangle-f","0",0,500,1717527259184,1717526799223,459.961
"5561",56,"expert-low","task",2,"expert","low","square-triangle",1,"F","square-f-triangle-f","1",0,0,1717527272962,1717526799223,473.739
"5562",56,"expert-low","task",2,"expert","low","square-triangle",2,"F","square-f-triangle-[ff]","1",0,0,1717527281354,1717526799223,482.131
"5563",56,"expert-low","task",2,"expert","low","square-triangle",3,"F","triangle-[[ff]f]-triangle-b","0",0,0,1717527289155,1717526799223,489.932
"5564",56,"expert-low","task",2,"expert","low","square-triangle",4,"E","triangle-[[ff]f]","NA",225,225,1717527292608,1717526799223,493.385
"5565",56,"expert-low","task",2,"expert","low","square-triangle",5,"E","triangle-[ff]","NA",150,375,1717527297714,1717526799223,498.491
"5566",56,"expert-low","task",2,"expert","low","square-triangle",6,"F","triangle-a-triangle-b","0",0,375,1717527302306,1717526799223,503.083
"5567",56,"expert-low","task",2,"expert","low","square-triangle",7,"E","triangle-[ff]","NA",150,525,1717527308223,1717526799223,509
"5568",56,"expert-low","task",2,"expert","low","square-triangle",8,"E","triangle-[[ff]f]","NA",225,750,1717527310990,1717526799223,511.767
"5569",56,"expert-low","task",2,"expert","low","square-triangle",9,"E","triangle-[[ff]f]","NA",225,975,1717527313151,1717526799223,513.928
"5570",56,"expert-low","task",2,"expert","low","square-triangle",10,"E","triangle-[[ff]f]","NA",225,1200,1717527316703,1717526799223,517.48
"5571",56,"expert-low","task",3,"expert","low","square-square",1,"F","triangle-a-triangle-a","0",0,0,1717527327851,1717526799223,528.628
"5572",56,"expert-low","task",3,"expert","low","square-square",2,"F","square-a-square-b","1",0,0,1717527333454,1717526799223,534.231
"5573",56,"expert-low","task",3,"expert","low","square-square",3,"F","square-[ab]-triangle-f","0",0,0,1717527342871,1717526799223,543.648
"5574",56,"expert-low","task",3,"expert","low","square-square",4,"E","square-[ab]","NA",150,150,1717527346510,1717526799223,547.287
"5575",56,"expert-low","task",3,"expert","low","square-square",5,"E","square-[ab]","NA",150,300,1717527349372,1717526799223,550.149
"5576",56,"expert-low","task",3,"expert","low","square-square",6,"F","square-[ab]-square-e","1",0,300,1717527354483,1717526799223,555.26
"5577",56,"expert-low","task",3,"expert","low","square-square",7,"E","square-[[ab]e]","NA",225,525,1717527358068,1717526799223,558.845
"5578",56,"expert-low","task",3,"expert","low","square-square",8,"F","square-[[ab]e]-square-[[ab]e]","1",0,525,1717527362888,1717526799223,563.665
"5579",56,"expert-low","task",3,"expert","low","square-square",9,"E","square-[[[ab]e][[ab]e]]","NA",338,863,1717527366029,1717526799223,566.806
"5580",56,"expert-low","task",3,"expert","low","square-square",10,"E","square-[[[ab]e][[ab]e]]","NA",338,1201,1717527370146,1717526799223,570.923
"5581",56,"expert-low","task",4,"expert","low","triangle-triangle",1,"F","square-a-square-b","0",0,0,1717527382177,1717526799223,582.954
"5582",56,"expert-low","task",4,"expert","low","triangle-triangle",2,"F","triangle-a-triangle-b","0",0,0,1717527386345,1717526799223,587.122
"5583",56,"expert-low","task",4,"expert","low","triangle-triangle",3,"F","square-b-triangle-b","0",0,0,1717527390185,1717526799223,590.962
"5584",56,"expert-low","task",4,"expert","low","triangle-triangle",4,"F","square-f-triangle-f","0",0,0,1717527394987,1717526799223,595.764
"5585",56,"expert-low","task",4,"expert","low","triangle-triangle",5,"E","square-d","NA",100,100,1717527398622,1717526799223,599.399
"5586",56,"expert-low","task",4,"expert","low","triangle-triangle",6,"F","triangle-a-triangle-c","1",0,100,1717527406374,1717526799223,607.151
"5587",56,"expert-low","task",4,"expert","low","triangle-triangle",7,"F","triangle-a-triangle-d","1",0,100,1717527410806,1717526799223,611.583
"5588",56,"expert-low","task",4,"expert","low","triangle-triangle",8,"F","triangle-[ac]-triangle-[ad]","0",0,100,1717527416627,1717526799223,617.404
"5589",56,"expert-low","task",4,"expert","low","triangle-triangle",9,"E","triangle-[ac]","NA",150,250,1717527419404,1717526799223,620.181
"5590",56,"expert-low","task",4,"expert","low","triangle-triangle",10,"E","triangle-[ac]","NA",150,400,1717527423295,1717526799223,624.072
"5591",56,"expert-low","task",5,"expert","low","triangle-triangle",1,"F","triangle-a-triangle-b","1",0,0,1717527431856,1717526799223,632.633
"5592",56,"expert-low","task",5,"expert","low","triangle-triangle",2,"F","triangle-[ab]-triangle-a","1",0,0,1717527435443,1717526799223,636.22
"5593",56,"expert-low","task",5,"expert","low","triangle-triangle",3,"F","triangle-[[ab]a]-triangle-c","1",0,0,1717527440831,1717526799223,641.608
"5594",56,"expert-low","task",5,"expert","low","triangle-triangle",4,"E","triangle-[[[ab]a]c]","NA",338,338,1717527447808,1717526799223,648.585
"5595",56,"expert-low","task",5,"expert","low","triangle-triangle",5,"E","triangle-[[[ab]a]c]","NA",338,676,1717527450308,1717526799223,651.085
"5596",56,"expert-low","task",5,"expert","low","triangle-triangle",6,"E","triangle-[[[ab]a]c]","NA",338,1014,1717527453147,1717526799223,653.924
"5597",56,"expert-low","task",5,"expert","low","triangle-triangle",7,"E","triangle-[[[ab]a]c]","NA",338,1352,1717527455805,1717526799223,656.582
"5598",56,"expert-low","task",5,"expert","low","triangle-triangle",8,"F","triangle-[[[ab]a]c]-triangle-d","1",0,1352,1717527459985,1717526799223,660.762
"5599",56,"expert-low","task",5,"expert","low","triangle-triangle",9,"E","triangle-[[[[ab]a]c]d]","NA",507,1859,1717527465358,1717526799223,666.135
"5600",56,"expert-low","task",5,"expert","low","triangle-triangle",10,"E","triangle-[[[[ab]a]c]d]","NA",507,2366,1717527468995,1717526799223,669.772
"5601",57,"expert-low","practice",1,"expert","low","triangle-triangle",1,"E","triangle-b","NA",100,100,1717527453332,1717527425079,28.253
"5602",57,"expert-low","practice",1,"expert","low","triangle-triangle",2,"F","triangle-d-triangle-e","1",0,100,1717527456911,1717527425079,31.832
"5603",57,"expert-low","practice",1,"expert","low","triangle-triangle",3,"F","diamond-b-triangle-f","1",0,100,1717527464980,1717527425079,39.901
"5604",57,"expert-low","practice",1,"expert","low","triangle-triangle",4,"F","diamond-e-triangle-e","1",0,100,1717527472635,1717527425079,47.556
"5605",57,"expert-low","practice",1,"expert","low","triangle-triangle",5,"F","diamond-d-triangle-c","1",0,100,1717527478761,1717527425079,53.682
"5606",57,"expert-low","practice",1,"expert","low","triangle-triangle",6,"F","diamond-f-triangle-e","1",0,100,1717527487586,1717527425079,62.507
"5607",57,"expert-low","practice",1,"expert","low","triangle-triangle",7,"F","diamond-d-triangle-e","1",0,100,1717527493578,1717527425079,68.499
"5608",57,"expert-low","practice",1,"expert","low","triangle-triangle",8,"F","diamond-a-triangle-c","1",0,100,1717527497366,1717527425079,72.287
"5609",57,"expert-low","practice",1,"expert","low","triangle-triangle",9,"F","diamond-b-triangle-a","1",0,100,1717527505977,1717527425079,80.898
"5610",57,"expert-low","practice",1,"expert","low","triangle-triangle",10,"E","diamond-c","NA",100,200,1717527512182,1717527425079,87.103
"5611",57,"expert-low","practice",2,"expert","low","diamond-diamond",1,"F","triangle-e-triangle-f","0",0,0,1717527524450,1717527425079,99.371
"5612",57,"expert-low","practice",2,"expert","low","diamond-diamond",2,"F","diamond-c-triangle-f","1",0,0,1717527528109,1717527425079,103.03
"5613",57,"expert-low","practice",2,"expert","low","diamond-diamond",3,"E","triangle-c","NA",100,100,1717527531138,1717527425079,106.059
"5614",57,"expert-low","practice",2,"expert","low","diamond-diamond",4,"F","diamond-b-triangle-e","0",0,100,1717527534875,1717527425079,109.796
"5615",57,"expert-low","practice",2,"expert","low","diamond-diamond",5,"E","triangle-e","NA",100,200,1717527537729,1717527425079,112.65
"5616",57,"expert-low","practice",2,"expert","low","diamond-diamond",6,"E","triangle-b","NA",100,300,1717527540637,1717527425079,115.558
"5617",57,"expert-low","practice",2,"expert","low","diamond-diamond",7,"E","diamond-c","NA",100,400,1717527543395,1717527425079,118.316
"5618",57,"expert-low","practice",2,"expert","low","diamond-diamond",8,"E","diamond-d","NA",100,500,1717527546154,1717527425079,121.075
"5619",57,"expert-low","practice",2,"expert","low","diamond-diamond",9,"E","diamond-e","NA",100,600,1717527548755,1717527425079,123.676
"5620",57,"expert-low","practice",2,"expert","low","diamond-diamond",10,"E","triangle-b","NA",100,700,1717527551050,1717527425079,125.971
"5621",57,"expert-low","practice",3,"expert","low","triangle-diamond",1,"E","triangle-e","NA",100,100,1717527564107,1717527425079,139.028
"5622",57,"expert-low","practice",3,"expert","low","triangle-diamond",2,"E","triangle-c","NA",100,200,1717527566895,1717527425079,141.816
"5623",57,"expert-low","practice",3,"expert","low","triangle-diamond",3,"E","triangle-b","NA",100,300,1717527568763,1717527425079,143.684
"5624",57,"expert-low","practice",3,"expert","low","triangle-diamond",4,"E","triangle-a","NA",100,400,1717527570741,1717527425079,145.662
"5625",57,"expert-low","practice",3,"expert","low","triangle-diamond",5,"E","diamond-a","NA",100,500,1717527573039,1717527425079,147.96
"5626",57,"expert-low","practice",3,"expert","low","triangle-diamond",6,"E","diamond-c","NA",100,600,1717527575306,1717527425079,150.227
"5627",57,"expert-low","practice",3,"expert","low","triangle-diamond",7,"E","diamond-d","NA",100,700,1717527577828,1717527425079,152.749
"5628",57,"expert-low","practice",3,"expert","low","triangle-diamond",8,"E","diamond-e","NA",100,800,1717527581280,1717527425079,156.201
"5629",57,"expert-low","practice",3,"expert","low","triangle-diamond",9,"E","diamond-f","NA",100,900,1717527584475,1717527425079,159.396
"5630",57,"expert-low","practice",3,"expert","low","triangle-diamond",10,"F","diamond-a-diamond-b","0",0,900,1717527587386,1717527425079,162.307
"5631",57,"expert-low","practice",4,"expert","low","triangle-diamond",1,"F","diamond-b-diamond-c","0",0,0,1717527594964,1717527425079,169.885
"5632",57,"expert-low","practice",4,"expert","low","triangle-diamond",2,"E","diamond-a","NA",100,100,1717527597501,1717527425079,172.422
"5633",57,"expert-low","practice",4,"expert","low","triangle-diamond",3,"E","triangle-e","NA",100,200,1717527600016,1717527425079,174.937
"5634",57,"expert-low","practice",4,"expert","low","triangle-diamond",4,"E","triangle-b","NA",100,300,1717527602139,1717527425079,177.06
"5635",57,"expert-low","practice",4,"expert","low","triangle-diamond",5,"E","triangle-c","NA",100,400,1717527603938,1717527425079,178.859
"5636",57,"expert-low","practice",4,"expert","low","triangle-diamond",6,"E","triangle-a","NA",100,500,1717527605858,1717527425079,180.779
"5637",57,"expert-low","practice",4,"expert","low","triangle-diamond",7,"E","diamond-f","NA",100,600,1717527608290,1717527425079,183.211
"5638",57,"expert-low","practice",4,"expert","low","triangle-diamond",8,"E","diamond-d","NA",100,700,1717527610692,1717527425079,185.613
"5639",57,"expert-low","practice",4,"expert","low","triangle-diamond",9,"E","diamond-e","NA",100,800,1717527613465,1717527425079,188.386
"5640",57,"expert-low","practice",4,"expert","low","triangle-diamond",10,"E","triangle-f","NA",100,900,1717527616728,1717527425079,191.649
"5641",57,"expert-low","practice",5,"expert","low","triangle-triangle",1,"E","triangle-e","NA",100,100,1717527624764,1717527425079,199.685
"5642",57,"expert-low","practice",5,"expert","low","triangle-triangle",2,"E","triangle-f","NA",100,200,1717527627283,1717527425079,202.204
"5643",57,"expert-low","practice",5,"expert","low","triangle-triangle",3,"E","diamond-b","NA",100,300,1717527629468,1717527425079,204.389
"5644",57,"expert-low","practice",5,"expert","low","triangle-triangle",4,"E","diamond-c","NA",100,400,1717527631662,1717527425079,206.583
"5645",57,"expert-low","practice",5,"expert","low","triangle-triangle",5,"E","diamond-d","NA",100,500,1717527634030,1717527425079,208.951
"5646",57,"expert-low","practice",5,"expert","low","triangle-triangle",6,"E","diamond-e","NA",100,600,1717527636274,1717527425079,211.195
"5647",57,"expert-low","practice",5,"expert","low","triangle-triangle",7,"E","diamond-f","NA",100,700,1717527638766,1717527425079,213.687
"5648",57,"expert-low","practice",5,"expert","low","triangle-triangle",8,"E","triangle-b","NA",100,800,1717527641944,1717527425079,216.865
"5649",57,"expert-low","practice",5,"expert","low","triangle-triangle",9,"F","triangle-c-triangle-d","1",0,800,1717527645011,1717527425079,219.932
"5650",57,"expert-low","practice",5,"expert","low","triangle-triangle",10,"F","diamond-b-triangle-f","1",0,800,1717527648931,1717527425079,223.852
"5651",57,"expert-low","task",1,"expert","low","triangle-triangle",1,"F","diamond-a-triangle-d","0",0,0,1717527659120,1717527425079,234.041
"5652",57,"expert-low","task",1,"expert","low","triangle-triangle",2,"F","diamond-b-triangle-e","1",0,0,1717527663171,1717527425079,238.092
"5653",57,"expert-low","task",1,"expert","low","triangle-triangle",3,"F","diamond-d-triangle-b","0",0,0,1717527669405,1717527425079,244.326
"5654",57,"expert-low","task",1,"expert","low","triangle-triangle",4,"E","triangle-d","NA",100,100,1717527672170,1717527425079,247.091
"5655",57,"expert-low","task",1,"expert","low","triangle-triangle",5,"E","triangle-e","NA",100,200,1717527674427,1717527425079,249.348
"5656",57,"expert-low","task",1,"expert","low","triangle-triangle",6,"F","diamond-b-triangle-f","0",0,200,1717527678190,1717527425079,253.111
"5657",57,"expert-low","task",1,"expert","low","triangle-triangle",7,"F","diamond-c-triangle-f","0",0,200,1717527682035,1717527425079,256.956
"5658",57,"expert-low","task",1,"expert","low","triangle-triangle",8,"E","triangle-f","NA",100,300,1717527684629,1717527425079,259.55
"5659",57,"expert-low","task",1,"expert","low","triangle-triangle",9,"E","diamond-b","NA",100,400,1717527687044,1717527425079,261.965
"5660",57,"expert-low","task",1,"expert","low","triangle-triangle",10,"E","diamond-d","NA",100,500,1717527689945,1717527425079,264.866
"5661",57,"expert-low","task",2,"expert","low","diamond-diamond",1,"F","triangle-d-triangle-f","0",0,0,1717527697527,1717527425079,272.448
"5662",57,"expert-low","task",2,"expert","low","diamond-diamond",2,"E","diamond-d","NA",100,100,1717527700442,1717527425079,275.363
"5663",57,"expert-low","task",2,"expert","low","diamond-diamond",3,"E","triangle-d","NA",100,200,1717527702268,1717527425079,277.189
"5664",57,"expert-low","task",2,"expert","low","diamond-diamond",4,"E","triangle-c","NA",100,300,1717527703981,1717527425079,278.902
"5665",57,"expert-low","task",2,"expert","low","diamond-diamond",5,"E","triangle-a","NA",100,400,1717527706243,1717527425079,281.164
"5666",57,"expert-low","task",2,"expert","low","diamond-diamond",6,"E","triangle-b","NA",100,500,1717527708120,1717527425079,283.041
"5667",57,"expert-low","task",2,"expert","low","diamond-diamond",7,"E","diamond-e","NA",100,600,1717527710672,1717527425079,285.593
"5668",57,"expert-low","task",2,"expert","low","diamond-diamond",8,"E","diamond-d","NA",100,700,1717527713395,1717527425079,288.316
"5669",57,"expert-low","task",2,"expert","low","diamond-diamond",9,"E","diamond-f","NA",100,800,1717527715854,1717527425079,290.775
"5670",57,"expert-low","task",2,"expert","low","diamond-diamond",10,"E","diamond-c","NA",100,900,1717527718378,1717527425079,293.299
"5671",57,"expert-low","task",3,"expert","low","triangle-diamond",1,"F","diamond-a-triangle-f","1",0,0,1717527724612,1717527425079,299.533
"5672",57,"expert-low","task",3,"expert","low","triangle-diamond",2,"F","diamond-b-triangle-c","0",0,0,1717527728265,1717527425079,303.186
"5673",57,"expert-low","task",3,"expert","low","triangle-diamond",3,"F","diamond-d-triangle-b","1",0,0,1717527732116,1717527425079,307.037
"5674",57,"expert-low","task",3,"expert","low","triangle-diamond",4,"F","diamond-d-triangle-a","0",0,0,1717527736378,1717527425079,311.299
"5675",57,"expert-low","task",3,"expert","low","triangle-diamond",5,"F","diamond-b-triangle-f","1",0,0,1717527741052,1717527425079,315.973
"5676",57,"expert-low","task",3,"expert","low","triangle-diamond",6,"F","diamond-a-triangle-e","1",0,0,1717527744959,1717527425079,319.88
"5677",57,"expert-low","task",3,"expert","low","triangle-diamond",7,"E","triangle-e","NA",100,100,1717527747939,1717527425079,322.86
"5678",57,"expert-low","task",3,"expert","low","triangle-diamond",8,"E","triangle-f","NA",100,200,1717527750185,1717527425079,325.106
"5679",57,"expert-low","task",3,"expert","low","triangle-diamond",9,"E","triangle-b","NA",100,300,1717527752385,1717527425079,327.306
"5680",57,"expert-low","task",3,"expert","low","triangle-diamond",10,"E","triangle-a","NA",100,400,1717527754769,1717527425079,329.69
"5681",57,"expert-low","task",4,"expert","low","triangle-diamond",1,"E","triangle-e","NA",100,100,1717527761978,1717527425079,336.899
"5682",57,"expert-low","task",4,"expert","low","triangle-diamond",2,"E","diamond-a","NA",100,200,1717527764384,1717527425079,339.305
"5683",57,"expert-low","task",4,"expert","low","triangle-diamond",3,"E","diamond-c","NA",100,300,1717527766689,1717527425079,341.61
"5684",57,"expert-low","task",4,"expert","low","triangle-diamond",4,"F","diamond-a-diamond-d","0",0,300,1717527770753,1717527425079,345.674
"5685",57,"expert-low","task",4,"expert","low","triangle-diamond",5,"F","diamond-c-diamond-d","0",0,300,1717527774780,1717527425079,349.701
"5686",57,"expert-low","task",4,"expert","low","triangle-diamond",6,"F","diamond-c-triangle-c","1",0,300,1717527778402,1717527425079,353.323
"5687",57,"expert-low","task",4,"expert","low","triangle-diamond",7,"F","diamond-e-triangle-a","0",0,300,1717527783448,1717527425079,358.369
"5688",57,"expert-low","task",4,"expert","low","triangle-diamond",8,"F","diamond-f-triangle-b","1",0,300,1717527788574,1717527425079,363.495
"5689",57,"expert-low","task",4,"expert","low","triangle-diamond",9,"E","triangle-e","NA",100,400,1717527791421,1717527425079,366.342
"5690",57,"expert-low","task",4,"expert","low","triangle-diamond",10,"E","diamond-a","NA",100,500,1717527793565,1717527425079,368.486
