"","id","condition","task_id","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"3545",52,"novice-square",5,5,"F","square-a-square-b","1",0,400,1713535259410,1713535009434,249.976
"3546",52,"novice-square",5,6,"E","square-[ab]","NA",150,550,1713535261843,1713535009434,252.409
"3547",52,"novice-square",5,7,"F","square-c-square-d","1",0,550,1713535265044,1713535009434,255.61
"3548",52,"novice-square",5,8,"E","square-[cd]","NA",150,700,1713535268609,1713535009434,259.175
"3549",52,"novice-square",5,9,"F","square-[ab]-square-[cd]","1",0,700,1713535272023,1713535009434,262.589
"3550",52,"novice-square",5,10,"E","square-[[ab][cd]]","NA",225,925,1713535275749,1713535009434,266.315
"3551",52,"novice-square",6,1,"F","square-a-square-b","1",0,0,1713535282291,1713535009434,272.857
"3552",52,"novice-square",6,2,"F","square-c-square-d","1",0,0,1713535287769,1713535009434,278.335
"3553",52,"novice-square",6,3,"F","square-[ab]-square-[cd]","1",0,0,1713535292671,1713535009434,283.237
"3554",52,"novice-square",6,4,"E","square-[[ab][cd]]","NA",225,225,1713535295941,1713535009434,286.507
"3555",52,"novice-square",6,5,"F","square-[[ab][cd]]-square-[ab]","1",0,225,1713535300955,1713535009434,291.521
"3556",52,"novice-square",6,6,"E","square-[[[ab][cd]][ab]]","NA",338,563,1713535303865,1713535009434,294.431
"3557",52,"novice-square",6,7,"F","square-[[[ab][cd]][ab]]-square-[[ab][cd]]","1",0,563,1713535308294,1713535009434,298.86
"3558",52,"novice-square",6,8,"E","square-[[[[ab][cd]][ab]][[ab][cd]]]","NA",507,1070,1713535312124,1713535009434,302.69
"3559",52,"novice-square",6,9,"E","square-[[[[ab][cd]][ab]][[ab][cd]]]","NA",507,1577,1713535315396,1713535009434,305.962
"3560",52,"novice-square",6,10,"E","square-[[[[ab][cd]][ab]][[ab][cd]]]","NA",507,2084,1713535318347,1713535009434,308.913
"3561",52,"novice-square",7,1,"F","square-a-square-b","1",0,0,1713535326255,1713535009434,316.821
"3562",52,"novice-square",7,2,"F","square-c-square-d","1",0,0,1713535329764,1713535009434,320.33
"3563",52,"novice-square",7,3,"F","square-[ab]-square-[cd]","1",0,0,1713535332932,1713535009434,323.498
"3564",52,"novice-square",7,4,"F","square-[[ab][cd]]-square-[ab]","1",0,0,1713535339073,1713535009434,329.639
"3565",52,"novice-square",7,5,"F","square-[[[ab][cd]][ab]]-square-[[[ab][cd]][ab]]","1",0,0,1713535345150,1713535009434,335.716
"3566",52,"novice-square",7,6,"E","square-[[[[ab][cd]][ab]][[[ab][cd]][ab]]]","NA",507,507,1713535349349,1713535009434,339.915
"3567",52,"novice-square",7,7,"E","square-[[[[ab][cd]][ab]][[[ab][cd]][ab]]]","NA",507,1014,1713535351473,1713535009434,342.039
"3568",52,"novice-square",7,8,"E","square-[[[[ab][cd]][ab]][[[ab][cd]][ab]]]","NA",507,1521,1713535353115,1713535009434,343.681
"3569",52,"novice-square",7,9,"E","square-[[[[ab][cd]][ab]][[[ab][cd]][ab]]]","NA",507,2028,1713535355106,1713535009434,345.672
"3570",52,"novice-square",7,10,"E","square-[[[[ab][cd]][ab]][[[ab][cd]][ab]]]","NA",507,2535,1713535356954,1713535009434,347.52
"3571",53,"expert-square",1,1,"F","square-a-square-b","1",0,0,1713535187368,1713535093585,93.783
"3572",53,"expert-square",1,2,"E","square-[ab]","NA",150,150,1713535190465,1713535093585,96.88
"3573",53,"expert-square",1,3,"E","square-[ab]","NA",150,300,1713535192106,1713535093585,98.521
"3574",53,"expert-square",1,4,"E","square-[ab]","NA",150,450,1713535193584,1713535093585,99.999
"3575",53,"expert-square",1,5,"E","square-[ab]","NA",150,600,1713535195154,1713535093585,101.569
"3576",53,"expert-square",1,6,"E","square-[ab]","NA",150,750,1713535196510,1713535093585,102.925
"3577",53,"expert-square",1,7,"E","square-[ab]","NA",150,900,1713535197938,1713535093585,104.353
"3578",53,"expert-square",1,8,"E","square-[ab]","NA",150,1050,1713535199902,1713535093585,106.317
"3579",53,"expert-square",1,9,"E","square-[ab]","NA",150,1200,1713535201411,1713535093585,107.826
"3580",53,"expert-square",1,10,"E","square-[ab]","NA",150,1350,1713535202899,1713535093585,109.314
"3581",53,"expert-square",2,1,"F","square-a-square-e","1",0,0,1713535210199,1713535093585,116.614
"3582",53,"expert-square",2,2,"E","square-[ae]","NA",150,150,1713535212050,1713535093585,118.465
"3583",53,"expert-square",2,3,"E","square-[ae]","NA",150,300,1713535213518,1713535093585,119.933
"3584",53,"expert-square",2,4,"E","square-[ae]","NA",150,450,1713535214885,1713535093585,121.3
"3585",53,"expert-square",2,5,"E","square-[ae]","NA",150,600,1713535216342,1713535093585,122.757
"3586",53,"expert-square",2,6,"E","square-[ae]","NA",150,750,1713535217891,1713535093585,124.306
"3587",53,"expert-square",2,7,"E","square-[ae]","NA",150,900,1713535219298,1713535093585,125.713
"3588",53,"expert-square",2,8,"E","square-[ae]","NA",150,1050,1713535220807,1713535093585,127.222
"3589",53,"expert-square",2,9,"E","square-[ae]","NA",150,1200,1713535222316,1713535093585,128.731
"3590",53,"expert-square",2,10,"E","square-[ae]","NA",150,1350,1713535223925,1713535093585,130.34
"3591",53,"expert-square",3,1,"F","square-b-square-c","1",0,0,1713535230193,1713535093585,136.608
"3592",53,"expert-square",3,2,"E","square-[bc]","NA",150,150,1713535231782,1713535093585,138.197
"3593",53,"expert-square",3,3,"E","square-[bc]","NA",150,300,1713535233027,1713535093585,139.442
"3594",53,"expert-square",3,4,"E","square-[bc]","NA",150,450,1713535234495,1713535093585,140.91
"3595",53,"expert-square",3,5,"E","square-[bc]","NA",150,600,1713535236075,1713535093585,142.49
"3596",53,"expert-square",3,6,"E","square-[bc]","NA",150,750,1713535237573,1713535093585,143.988
"3597",53,"expert-square",3,7,"E","square-[bc]","NA",150,900,1713535239193,1713535093585,145.608
"3598",53,"expert-square",3,8,"E","square-[bc]","NA",150,1050,1713535240458,1713535093585,146.873
"3599",53,"expert-square",3,9,"E","square-[bc]","NA",150,1200,1713535242221,1713535093585,148.636
"3600",53,"expert-square",3,10,"E","square-[bc]","NA",150,1350,1713535243972,1713535093585,150.387
"3601",53,"expert-square",4,1,"F","square-a-square-e","1",0,0,1713535249956,1713535093585,156.371
"3602",53,"expert-square",4,2,"E","square-[ae]","NA",150,150,1713535251606,1713535093585,158.021
"3603",53,"expert-square",4,3,"E","square-[ae]","NA",150,300,1713535252751,1713535093585,159.166
"3604",53,"expert-square",4,4,"E","square-[ae]","NA",150,450,1713535254117,1713535093585,160.532
"3605",53,"expert-square",4,5,"E","square-[ae]","NA",150,600,1713535255504,1713535093585,161.919
"3606",53,"expert-square",4,6,"E","square-[ae]","NA",150,750,1713535256891,1713535093585,163.306
"3607",53,"expert-square",4,7,"E","square-[ae]","NA",150,900,1713535258440,1713535093585,164.855
"3608",53,"expert-square",4,8,"E","square-[ae]","NA",150,1050,1713535260131,1713535093585,166.546
"3609",53,"expert-square",4,9,"E","square-[ae]","NA",150,1200,1713535261549,1713535093585,167.964
"3610",53,"expert-square",4,10,"E","square-[ae]","NA",150,1350,1713535263169,1713535093585,169.584
"3611",53,"expert-square",5,1,"F","square-a-square-f","1",0,0,1713535269567,1713535093585,175.982
"3612",53,"expert-square",5,2,"E","square-[af]","NA",150,150,1713535271261,1713535093585,177.676
"3613",53,"expert-square",5,3,"E","square-[af]","NA",150,300,1713535272523,1713535093585,178.938
"3614",53,"expert-square",5,4,"E","square-[af]","NA",150,450,1713535274114,1713535093585,180.529
"3615",53,"expert-square",5,5,"E","square-[af]","NA",150,600,1713535275876,1713535093585,182.291
"3616",53,"expert-square",5,6,"E","square-[af]","NA",150,750,1713535277748,1713535093585,184.163
"3617",53,"expert-square",5,7,"E","square-[af]","NA",150,900,1713535279591,1713535093585,186.006
"3618",53,"expert-square",5,8,"E","square-[af]","NA",150,1050,1713535281383,1713535093585,187.798
"3619",53,"expert-square",5,9,"E","square-[af]","NA",150,1200,1713535283135,1713535093585,189.55
"3620",53,"expert-square",5,10,"E","square-[af]","NA",150,1350,1713535285252,1713535093585,191.667
"3621",53,"expert-square",6,1,"F","square-a-square-b","1",0,0,1713535297351,1713535093585,203.766
"3622",53,"expert-square",6,2,"E","square-[ab]","NA",150,150,1713535298981,1713535093585,205.396
"3623",53,"expert-square",6,3,"E","square-[ab]","NA",150,300,1713535300500,1713535093585,206.915
"3624",53,"expert-square",6,4,"E","square-[ab]","NA",150,450,1713535303011,1713535093585,209.426
"3625",53,"expert-square",6,5,"E","square-[ab]","NA",150,600,1713535304491,1713535093585,210.906
"3626",53,"expert-square",6,6,"E","square-[ab]","NA",150,750,1713535306070,1713535093585,212.485
"3627",53,"expert-square",6,7,"E","square-[ab]","NA",150,900,1713535307559,1713535093585,213.974
"3628",53,"expert-square",6,8,"E","square-[ab]","NA",150,1050,1713535309057,1713535093585,215.472
"3629",53,"expert-square",6,9,"E","square-[ab]","NA",150,1200,1713535310444,1713535093585,216.859
"3630",53,"expert-square",6,10,"E","square-[ab]","NA",150,1350,1713535311852,1713535093585,218.267
"3631",53,"expert-square",7,1,"F","square-b-square-c","1",0,0,1713535315922,1713535093585,222.337
"3632",53,"expert-square",7,2,"E","square-[bc]","NA",150,150,1713535317552,1713535093585,223.967
"3633",53,"expert-square",7,3,"E","square-[bc]","NA",150,300,1713535318960,1713535093585,225.375
"3634",53,"expert-square",7,4,"E","square-[bc]","NA",150,450,1713535320864,1713535093585,227.279
"3635",53,"expert-square",7,5,"E","square-[bc]","NA",150,600,1713535322383,1713535093585,228.798
"3636",53,"expert-square",7,6,"E","square-[bc]","NA",150,750,1713535323729,1713535093585,230.144
"3637",53,"expert-square",7,7,"E","square-[bc]","NA",150,900,1713535325329,1713535093585,231.744
"3638",53,"expert-square",7,8,"E","square-[bc]","NA",150,1050,1713535326696,1713535093585,233.111
"3639",53,"expert-square",7,9,"E","square-[bc]","NA",150,1200,1713535328205,1713535093585,234.62
"3640",53,"expert-square",7,10,"E","square-[bc]","NA",150,1350,1713535329784,1713535093585,236.199
"3641",54,"expert-cross",1,1,"F","circle-f-square-f","1",0,0,1713534909772,1713534837065,72.707
"3642",54,"expert-cross",1,2,"F","circle-[ff]-square-c","0",0,0,1713534911846,1713534837065,74.781
"3643",54,"expert-cross",1,3,"F","circle-[ff]-square-b","0",0,0,1713534913806,1713534837065,76.741
"3644",54,"expert-cross",1,4,"F","circle-[ff]-square-a","1",0,0,1713534915900,1713534837065,78.835
"3645",54,"expert-cross",1,5,"E","square-[[ff]a]","NA",225,225,1713534917235,1713534837065,80.17
"3646",54,"expert-cross",1,6,"E","square-[[ff]a]","NA",225,450,1713534918184,1713534837065,81.119
"3647",54,"expert-cross",1,7,"E","square-[[ff]a]","NA",225,675,1713534919177,1713534837065,82.112
"3648",54,"expert-cross",1,8,"E","square-[[ff]a]","NA",225,900,1713534920066,1713534837065,83.001
"3649",54,"expert-cross",1,9,"E","square-[[ff]a]","NA",225,1125,1713534922164,1713534837065,85.099
"3650",54,"expert-cross",1,10,"E","square-[[ff]a]","NA",225,1350,1713534923759,1713534837065,86.694
"3651",54,"expert-cross",2,1,"F","circle-f-square-d","1",0,0,1713534944434,1713534837065,107.369
"3652",54,"expert-cross",2,2,"F","circle-[df]-square-f","1",0,0,1713534946439,1713534837065,109.374
"3653",54,"expert-cross",2,3,"F","circle-[[df]f]-square-e","1",0,0,1713534948382,1713534837065,111.317
"3654",54,"expert-cross",2,4,"E","circle-[[[df]f]e]","NA",338,338,1713534949643,1713534837065,112.578
"3655",54,"expert-cross",2,5,"E","circle-[[[df]f]e]","NA",338,676,1713534951062,1713534837065,113.997
"3656",54,"expert-cross",2,6,"E","circle-[[[df]f]e]","NA",338,1014,1713534952404,1713534837065,115.339
"3657",54,"expert-cross",2,7,"E","circle-[[[df]f]e]","NA",338,1352,1713534953624,1713534837065,116.559
"3658",54,"expert-cross",2,8,"E","circle-[[[df]f]e]","NA",338,1690,1713534955899,1713534837065,118.834
"3659",54,"expert-cross",2,9,"E","circle-[[[df]f]e]","NA",338,2028,1713534957305,1713534837065,120.24
"3660",54,"expert-cross",2,10,"E","circle-[[[df]f]e]","NA",338,2366,1713534958584,1713534837065,121.519
"3661",54,"expert-cross",3,1,"F","circle-f-square-f","0",0,0,1713534961955,1713534837065,124.89
"3662",54,"expert-cross",3,2,"F","circle-e-square-f","0",0,0,1713534963756,1713534837065,126.691
"3663",54,"expert-cross",3,3,"F","circle-a-square-e","1",0,0,1713534966086,1713534837065,129.021
"3664",54,"expert-cross",3,4,"F","circle-[ae]-square-d","1",0,0,1713534968305,1713534837065,131.24
"3665",54,"expert-cross",3,5,"E","circle-[[ae]d]","NA",225,225,1713534969961,1713534837065,132.896
"3666",54,"expert-cross",3,6,"E","circle-[[ae]d]","NA",225,450,1713534971464,1713534837065,134.399
"3667",54,"expert-cross",3,7,"E","circle-[[ae]d]","NA",225,675,1713534972671,1713534837065,135.606
"3668",54,"expert-cross",3,8,"E","circle-[[ae]d]","NA",225,900,1713534974177,1713534837065,137.112
"3669",54,"expert-cross",3,9,"E","circle-[[ae]d]","NA",225,1125,1713534975412,1713534837065,138.347
"3670",54,"expert-cross",3,10,"E","circle-[[ae]d]","NA",225,1350,1713534976527,1713534837065,139.462
"3671",54,"expert-cross",4,1,"F","circle-a-square-d","1",0,0,1713534979679,1713534837065,142.614
"3672",54,"expert-cross",4,2,"F","circle-e-square-[ad]","1",0,0,1713534981787,1713534837065,144.722
"3673",54,"expert-cross",4,3,"F","circle-f-square-[[ad]e]","0",0,0,1713534983628,1713534837065,146.563
"3674",54,"expert-cross",4,4,"E","square-[[ad]e]","NA",225,225,1713534985161,1713534837065,148.096
"3675",54,"expert-cross",4,5,"E","square-[[ad]e]","NA",225,450,1713534986731,1713534837065,149.666
"3676",54,"expert-cross",4,6,"E","square-[[ad]e]","NA",225,675,1713534987813,1713534837065,150.748
"3677",54,"expert-cross",4,7,"E","square-[[ad]e]","NA",225,900,1713534988895,1713534837065,151.83
"3678",54,"expert-cross",4,8,"E","square-[[ad]e]","NA",225,1125,1713534990240,1713534837065,153.175
"3679",54,"expert-cross",4,9,"E","square-[[ad]e]","NA",225,1350,1713534991660,1713534837065,154.595
"3680",54,"expert-cross",4,10,"E","square-[[ad]e]","NA",225,1575,1713534993535,1713534837065,156.47
"3681",54,"expert-cross",5,1,"F","circle-f-square-f","1",0,0,1713534996641,1713534837065,159.576
"3682",54,"expert-cross",5,2,"F","circle-e-square-[ff]","1",0,0,1713534998465,1713534837065,161.4
"3683",54,"expert-cross",5,3,"F","circle-b-square-[[ff]e]","1",0,0,1713535000358,1713534837065,163.293
"3684",54,"expert-cross",5,4,"E","square-[[[ff]e]b]","NA",338,338,1713535002330,1713534837065,165.265
"3685",54,"expert-cross",5,5,"E","square-[[[ff]e]b]","NA",338,676,1713535003605,1713534837065,166.54
"3686",54,"expert-cross",5,6,"E","square-[[[ff]e]b]","NA",338,1014,1713535004863,1713534837065,167.798
"3687",54,"expert-cross",5,7,"E","square-[[[ff]e]b]","NA",338,1352,1713535005894,1713534837065,168.829
"3688",54,"expert-cross",5,8,"E","square-[[[ff]e]b]","NA",338,1690,1713535007029,1713534837065,169.964
"3689",54,"expert-cross",5,9,"E","square-[[[ff]e]b]","NA",338,2028,1713535008143,1713534837065,171.078
"3690",54,"expert-cross",5,10,"E","square-[[[ff]e]b]","NA",338,2366,1713535009285,1713534837065,172.22
"3691",54,"expert-cross",6,1,"F","circle-c-square-c","1",0,0,1713535012563,1713534837065,175.498
"3692",54,"expert-cross",6,2,"F","circle-e-square-[cc]","1",0,0,1713535014378,1713534837065,177.313
"3693",54,"expert-cross",6,3,"F","circle-d-square-[[cc]e]","1",0,0,1713535016321,1713534837065,179.256
"3694",54,"expert-cross",6,4,"F","circle-f-square-[[[cc]e]d]","1",0,0,1713535018906,1713534837065,181.841
"3695",54,"expert-cross",6,5,"E","square-[[[[cc]e]d]f]","NA",507,507,1713535020165,1713534837065,183.1
"3696",54,"expert-cross",6,6,"E","square-[[[[cc]e]d]f]","NA",507,1014,1713535021437,1713534837065,184.372
"3697",54,"expert-cross",6,7,"E","square-[[[[cc]e]d]f]","NA",507,1521,1713535022565,1713534837065,185.5
"3698",54,"expert-cross",6,8,"E","square-[[[[cc]e]d]f]","NA",507,2028,1713535023687,1713534837065,186.622
"3699",54,"expert-cross",6,9,"E","square-[[[[cc]e]d]f]","NA",507,2535,1713535024925,1713534837065,187.86
"3700",54,"expert-cross",6,10,"E","square-[[[[cc]e]d]f]","NA",507,3042,1713535027865,1713534837065,190.8
"3701",54,"expert-cross",7,1,"F","circle-e-square-f","0",0,0,1713535037609,1713534837065,200.544
"3702",54,"expert-cross",7,2,"F","circle-f-square-f","1",0,0,1713535039496,1713534837065,202.431
"3703",54,"expert-cross",7,3,"F","circle-[ff]-square-d","1",0,0,1713535041107,1713534837065,204.042
"3704",54,"expert-cross",7,4,"F","circle-[[ff]d]-square-c","1",0,0,1713535043089,1713534837065,206.024
"3705",54,"expert-cross",7,5,"F","circle-[[[ff]d]c]-square-a","1",0,0,1713535045489,1713534837065,208.424
"3706",54,"expert-cross",7,6,"E","square-[[[[ff]d]c]a]","NA",507,507,1713535046616,1713534837065,209.551
"3707",54,"expert-cross",7,7,"E","square-[[[[ff]d]c]a]","NA",507,1014,1713535047694,1713534837065,210.629
"3708",54,"expert-cross",7,8,"E","square-[[[[ff]d]c]a]","NA",507,1521,1713535048552,1713534837065,211.487
"3709",54,"expert-cross",7,9,"E","square-[[[[ff]d]c]a]","NA",507,2028,1713535049365,1713534837065,212.3
"3710",54,"expert-cross",7,10,"E","square-[[[[ff]d]c]a]","NA",507,2535,1713535050277,1713534837065,213.212
"3711",55,"expert-square",1,1,"F","square-a-square-b","1",0,0,1713535212271,1713535084507,127.764
"3712",55,"expert-square",1,2,"F","square-b-square-c","0",0,0,1713535215427,1713535084507,130.92
"3713",55,"expert-square",1,3,"F","square-c-square-d","1",0,0,1713535218379,1713535084507,133.872
"3714",55,"expert-square",1,4,"F","square-e-square-f","1",0,0,1713535222797,1713535084507,138.29
"3715",55,"expert-square",1,5,"F","square-[ab]-square-[cd]","1",0,0,1713535225467,1713535084507,140.96
"3716",55,"expert-square",1,6,"F","square-[ab]-square-[ef]","1",0,0,1713535231256,1713535084507,146.749
"3717",55,"expert-square",1,7,"E","square-[ab]","NA",150,150,1713535234159,1713535084507,149.652
"3718",55,"expert-square",1,8,"E","square-[cd]","NA",150,300,1713535237112,1713535084507,152.605
"3719",55,"expert-square",1,9,"E","square-[ef]","NA",150,450,1713535239055,1713535084507,154.548
"3720",55,"expert-square",1,10,"E","square-[[ab][cd]]","NA",225,675,1713535242813,1713535084507,158.306
"3721",55,"expert-square",2,1,"F","square-a-square-b","1",0,0,1713535251214,1713535084507,166.707
"3722",55,"expert-square",2,2,"F","square-c-square-f","1",0,0,1713535253282,1713535084507,168.775
"3723",55,"expert-square",2,3,"F","square-d-square-e","1",0,0,1713535256744,1713535084507,172.237
"3724",55,"expert-square",2,4,"F","square-[ab]-square-[cf]","0",0,0,1713535259363,1713535084507,174.856
"3725",55,"expert-square",2,5,"F","square-[ab]-square-[de]","1",0,0,1713535262325,1713535084507,177.818
"3726",55,"expert-square",2,6,"E","square-[ab]","NA",150,150,1713535264717,1713535084507,180.21
"3727",55,"expert-square",2,7,"E","square-[cf]","NA",150,300,1713535266689,1713535084507,182.182
"3728",55,"expert-square",2,8,"E","square-[de]","NA",150,450,1713535268859,1713535084507,184.352
"3729",55,"expert-square",2,9,"E","square-[[ab][de]]","NA",225,675,1713535274962,1713535084507,190.455
"3730",55,"expert-square",2,10,"E","circle-f","NA",100,775,1713535280097,1713535084507,195.59
"3731",55,"expert-square",3,1,"E","circle-a","NA",100,100,1713535286553,1713535084507,202.046
"3732",55,"expert-square",3,2,"E","circle-b","NA",100,200,1713535287865,1713535084507,203.358
"3733",55,"expert-square",3,3,"E","circle-c","NA",100,300,1713535289101,1713535084507,204.594
"3734",55,"expert-square",3,4,"E","circle-d","NA",100,400,1713535290391,1713535084507,205.884
"3735",55,"expert-square",3,5,"E","circle-e","NA",100,500,1713535292130,1713535084507,207.623
"3736",55,"expert-square",3,6,"E","circle-f","NA",100,600,1713535293744,1713535084507,209.237
"3737",55,"expert-square",3,7,"E","square-a","NA",100,700,1713535297256,1713535084507,212.749
"3738",55,"expert-square",3,8,"E","square-b","NA",100,800,1713535299513,1713535084507,215.006
"3739",55,"expert-square",3,9,"E","square-c","NA",100,900,1713535301036,1713535084507,216.529
"3740",55,"expert-square",3,10,"E","square-d","NA",100,1000,1713535303070,1713535084507,218.563
"3741",55,"expert-square",4,1,"F","square-b-square-e","0",0,0,1713535309316,1713535084507,224.809
"3742",55,"expert-square",4,2,"F","circle-e-square-a","0",0,0,1713535312021,1713535084507,227.514
"3743",55,"expert-square",4,3,"F","circle-c-circle-d","0",0,0,1713535315621,1713535084507,231.114
"3744",55,"expert-square",4,4,"F","square-a-square-c","1",0,0,1713535318910,1713535084507,234.403
"3745",55,"expert-square",4,5,"F","square-d-square-e","1",0,0,1713535321667,1713535084507,237.16
"3746",55,"expert-square",4,6,"F","square-[ac]-square-[de]","1",0,0,1713535324578,1713535084507,240.071
"3747",55,"expert-square",4,7,"E","square-[ac]","NA",150,150,1713535327901,1713535084507,243.394
"3748",55,"expert-square",4,8,"E","square-[de]","NA",150,300,1713535329698,1713535084507,245.191
"3749",55,"expert-square",4,9,"E","square-[[ac][de]]","NA",225,525,1713535331529,1713535084507,247.022
"3750",55,"expert-square",4,10,"E","circle-c","NA",100,625,1713535332939,1713535084507,248.432
"3751",55,"expert-square",5,1,"F","circle-d-square-a","1",0,0,1713535338799,1713535084507,254.292
"3752",55,"expert-square",5,2,"F","square-b-square-c","1",0,0,1713535342063,1713535084507,257.556
"3753",55,"expert-square",5,3,"F","circle-[ad]-square-[bc]","0",0,0,1713535345179,1713535084507,260.672
"3754",55,"expert-square",5,4,"F","square-d-square-e","1",0,0,1713535348501,1713535084507,263.994
"3755",55,"expert-square",5,5,"F","square-[bc]-square-[de]","1",0,0,1713535351486,1713535084507,266.979
"3756",55,"expert-square",5,6,"E","circle-[ad]","NA",150,150,1713535354358,1713535084507,269.851
"3757",55,"expert-square",5,7,"E","square-[bc]","NA",150,300,1713535356178,1713535084507,271.671
"3758",55,"expert-square",5,8,"E","square-[de]","NA",150,450,1713535358150,1713535084507,273.643
"3759",55,"expert-square",5,9,"E","square-[[bc][de]]","NA",225,675,1713535360284,1713535084507,275.777
"3760",55,"expert-square",5,10,"E","circle-c","NA",100,775,1713535363066,1713535084507,278.559
"3761",55,"expert-square",6,1,"F","square-a-square-f","1",0,0,1713535369204,1713535084507,284.697
"3762",55,"expert-square",6,2,"F","square-b-square-e","1",0,0,1713535371341,1713535084507,286.834
"3763",55,"expert-square",6,3,"F","square-c-square-f","0",0,0,1713535373777,1713535084507,289.27
"3764",55,"expert-square",6,4,"F","square-b-square-d","1",0,0,1713535376351,1713535084507,291.844
"3765",55,"expert-square",6,5,"F","square-[af]-square-[be]","1",0,0,1713535378785,1713535084507,294.278
"3766",55,"expert-square",6,6,"E","square-[af]","NA",150,150,1713535381213,1713535084507,296.706
"3767",55,"expert-square",6,7,"E","square-[be]","NA",150,300,1713535382630,1713535084507,298.123
"3768",55,"expert-square",6,8,"E","square-[bd]","NA",150,450,1713535384640,1713535084507,300.133
"3769",55,"expert-square",6,9,"E","square-[[af][be]]","NA",225,675,1713535387313,1713535084507,302.806
"3770",55,"expert-square",6,10,"E","square-a","NA",100,775,1713535389028,1713535084507,304.521
"3771",55,"expert-square",7,1,"F","circle-d-square-a","0",0,0,1713535396709,1713535084507,312.202
"3772",55,"expert-square",7,2,"E","circle-c","NA",100,100,1713535398137,1713535084507,313.63
"3773",55,"expert-square",7,3,"E","circle-b","NA",100,200,1713535399376,1713535084507,314.869
"3774",55,"expert-square",7,4,"E","circle-a","NA",100,300,1713535400982,1713535084507,316.475
"3775",55,"expert-square",7,5,"E","circle-f","NA",100,400,1713535403061,1713535084507,318.554
"3776",55,"expert-square",7,6,"F","square-e-square-f","0",0,400,1713535405519,1713535084507,321.012
"3777",55,"expert-square",7,7,"F","square-a-square-b","1",0,400,1713535408995,1713535084507,324.488
"3778",55,"expert-square",7,8,"E","square-[ab]","NA",150,550,1713535411129,1713535084507,326.622
"3779",55,"expert-square",7,9,"E","square-b","NA",100,650,1713535412995,1713535084507,328.488
"3780",55,"expert-square",7,10,"E","square-c","NA",100,750,1713535415457,1713535084507,330.95
"3781",56,"expert-square",1,1,"F","square-a-square-b","1",0,0,1713535225441,1713535147085,78.356
"3782",56,"expert-square",1,2,"F","square-[ab]-square-c","1",0,0,1713535227551,1713535147085,80.466
"3783",56,"expert-square",1,3,"F","square-[[ab]c]-square-d","1",0,0,1713535229189,1713535147085,82.104
"3784",56,"expert-square",1,4,"F","square-[[[ab]c]d]-square-e","1",0,0,1713535231147,1713535147085,84.062
"3785",56,"expert-square",1,5,"F","square-[[[[ab]c]d]e]-square-a","1",0,0,1713535233489,1713535147085,86.404
"3786",56,"expert-square",1,6,"F","square-[[[[[ab]c]d]e]a]-square-b","1",0,0,1713535235345,1713535147085,88.26
"3787",56,"expert-square",1,7,"F","square-[[[[[[ab]c]d]e]a]b]-square-[[[ab]c]d]","1",0,0,1713535237639,1713535147085,90.554
"3788",56,"expert-square",1,8,"F","square-[[[[[[[ab]c]d]e]a]b][[[ab]c]d]]-square-a","0",0,0,1713535241316,1713535147085,94.231
"3789",56,"expert-square",1,9,"F","square-[[[[[[[ab]c]d]e]a]b][[[ab]c]d]]-square-f","1",0,0,1713535245543,1713535147085,98.458
"3790",56,"expert-square",1,10,"E","square-[[[[[[[[ab]c]d]e]a]b][[[ab]c]d]]f]","NA",2570,2570,1713535248529,1713535147085,101.444
"3791",56,"expert-square",2,1,"F","square-a-square-b","1",0,0,1713535255129,1713535147085,108.044
"3792",56,"expert-square",2,2,"F","square-[ab]-square-c","1",0,0,1713535256919,1713535147085,109.834
"3793",56,"expert-square",2,3,"F","square-[[ab]c]-square-d","1",0,0,1713535260111,1713535147085,113.026
"3794",56,"expert-square",2,4,"F","square-[[[ab]c]d]-square-e","1",0,0,1713535262103,1713535147085,115.018
"3795",56,"expert-square",2,5,"F","square-[[[[ab]c]d]e]-square-f","1",0,0,1713535263709,1713535147085,116.624
"3796",56,"expert-square",2,6,"F","square-[[[[[ab]c]d]e]f]-square-a","1",0,0,1713535265477,1713535147085,118.392
"3797",56,"expert-square",2,7,"F","square-[[[[[[ab]c]d]e]f]a]-square-b","0",0,0,1713535267387,1713535147085,120.302
"3798",56,"expert-square",2,8,"F","square-[[[[[[ab]c]d]e]f]a]-square-c","1",0,0,1713535269529,1713535147085,122.444
"3799",56,"expert-square",2,9,"F","square-[[[[[[[ab]c]d]e]f]a]c]-square-d","1",0,0,1713535271957,1713535147085,124.872
"3800",56,"expert-square",2,10,"E","square-[[[[[[[[ab]c]d]e]f]a]c]d]","NA",2570,2570,1713535273803,1713535147085,126.718
"3801",56,"expert-square",3,1,"F","square-a-square-b","1",0,0,1713535295165,1713535147085,148.08
"3802",56,"expert-square",3,2,"F","square-[ab]-square-c","1",0,0,1713535296939,1713535147085,149.854
"3803",56,"expert-square",3,3,"F","square-[[ab]c]-square-d","1",0,0,1713535298761,1713535147085,151.676
"3804",56,"expert-square",3,4,"F","square-[[[ab]c]d]-square-e","1",0,0,1713535300999,1713535147085,153.914
"3805",56,"expert-square",3,5,"F","square-[[[[ab]c]d]e]-square-f","1",0,0,1713535303149,1713535147085,156.064
"3806",56,"expert-square",3,6,"F","square-[[[[[ab]c]d]e]f]-square-a","1",0,0,1713535305673,1713535147085,158.588
