"","id","condition","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"1808",26,"expert-high",6,"expert","high","square-square",8,"E","square-[[[be][be]][[be][bf]]]","NA",338,788,1716410367990,1716409904883,463.107
"1809",26,"expert-high",6,"expert","high","square-square",9,"E","square-[[[be][be]][[be][bf]]]","NA",338,1126,1716410370938,1716409904883,466.055
"1810",26,"expert-high",6,"expert","high","square-square",10,"F","square-[[[be][be]][[be][bf]]]-square-[[be][bf]]","1",0,1126,1716410373920,1716409904883,469.037
"1811",26,"expert-high",7,"expert","high","square-triangle",1,"F","square-a-triangle-a","1",0,0,1716410389519,1716409904883,484.636
"1812",26,"expert-high",7,"expert","high","square-triangle",2,"F","triangle-[aa]-triangle-[aa]","0",0,0,1716410392221,1716409904883,487.338
"1813",26,"expert-high",7,"expert","high","square-triangle",3,"F","triangle-[aa]-triangle-d","0",0,0,1716410395465,1716409904883,490.582
"1814",26,"expert-high",7,"expert","high","square-triangle",4,"F","triangle-e-triangle-f","1",0,0,1716410399016,1716409904883,494.133
"1815",26,"expert-high",7,"expert","high","square-triangle",5,"F","triangle-[aa]-triangle-[ef]","0",0,0,1716410402688,1716409904883,497.805
"1816",26,"expert-high",7,"expert","high","square-triangle",6,"F","triangle-[ef]-triangle-[ef]","0",0,0,1716410405954,1716409904883,501.071
"1817",26,"expert-high",7,"expert","high","square-triangle",7,"E","triangle-[aa]","NA",150,150,1716410409157,1716409904883,504.274
"1818",26,"expert-high",7,"expert","high","square-triangle",8,"E","triangle-[ef]","NA",150,300,1716410411493,1716409904883,506.61
"1819",26,"expert-high",7,"expert","high","square-triangle",9,"F","square-c-square-c","1",0,300,1716410414976,1716409904883,510.093
"1820",26,"expert-high",7,"expert","high","square-triangle",10,"F","square-[cc]-square-[cc]","0",0,300,1716410419058,1716409904883,514.175
"1821",27,"novice-high",1,"novice","high","square-circle",1,"F","diamond-c-square-a","0",0,0,1716410459918,1716410374230,85.688
"1822",27,"novice-high",1,"novice","high","square-circle",2,"F","diamond-f-square-a","0",0,0,1716410463414,1716410374230,89.184
"1823",27,"novice-high",1,"novice","high","square-circle",3,"F","diamond-e-square-a","0",0,0,1716410466492,1716410374230,92.262
"1824",27,"novice-high",1,"novice","high","square-circle",4,"F","square-a-square-b","0",0,0,1716410468882,1716410374230,94.652
"1825",27,"novice-high",1,"novice","high","square-circle",5,"F","square-c-square-e","0",0,0,1716410471483,1716410374230,97.253
"1826",27,"novice-high",1,"novice","high","square-circle",6,"F","square-c-square-f","0",0,0,1716410473348,1716410374230,99.118
"1827",27,"novice-high",1,"novice","high","square-circle",7,"F","square-c-square-d","0",0,0,1716410475614,1716410374230,101.384
"1828",27,"novice-high",1,"novice","high","square-circle",8,"E","square-c","NA",100,100,1716410477251,1716410374230,103.021
"1829",27,"novice-high",1,"novice","high","square-circle",9,"E","square-b","NA",100,200,1716410478226,1716410374230,103.996
"1830",27,"novice-high",1,"novice","high","square-circle",10,"E","square-a","NA",100,300,1716410479147,1716410374230,104.917
"1831",27,"novice-high",2,"novice","high","circle-circle",1,"F","square-c-triangle-a","0",0,0,1716410483434,1716410374230,109.204
"1832",27,"novice-high",2,"novice","high","circle-circle",2,"F","square-c-square-f","0",0,0,1716410485418,1716410374230,111.188
"1833",27,"novice-high",2,"novice","high","circle-circle",3,"F","square-c-square-e","0",0,0,1716410487242,1716410374230,113.012
"1834",27,"novice-high",2,"novice","high","circle-circle",4,"F","square-b-square-c","0",0,0,1716410490103,1716410374230,115.873
"1835",27,"novice-high",2,"novice","high","circle-circle",5,"F","square-a-square-c","0",0,0,1716410492540,1716410374230,118.31
"1836",27,"novice-high",2,"novice","high","circle-circle",6,"F","diamond-c-square-c","1",0,0,1716410495132,1716410374230,120.902
"1837",27,"novice-high",2,"novice","high","circle-circle",7,"F","square-[cc]-square-e","0",0,0,1716410500326,1716410374230,126.096
"1838",27,"novice-high",2,"novice","high","circle-circle",8,"F","diamond-f-square-[cc]","0",0,0,1716410503014,1716410374230,128.784
"1839",27,"novice-high",2,"novice","high","circle-circle",9,"F","diamond-d-square-[cc]","0",0,0,1716410506295,1716410374230,132.065
"1840",27,"novice-high",2,"novice","high","circle-circle",10,"E","square-[cc]","NA",150,150,1716410508053,1716410374230,133.823
"1841",27,"novice-high",3,"novice","high","diamond-triangle",1,"F","circle-a-square-c","0",0,0,1716410513638,1716410374230,139.408
"1842",27,"novice-high",3,"novice","high","diamond-triangle",2,"F","circle-c-square-c","0",0,0,1716410516025,1716410374230,141.795
"1843",27,"novice-high",3,"novice","high","diamond-triangle",3,"F","diamond-c-square-c","1",0,0,1716410519673,1716410374230,145.443
"1844",27,"novice-high",3,"novice","high","diamond-triangle",4,"F","square-[cc]-triangle-c","0",0,0,1716410522797,1716410374230,148.567
"1845",27,"novice-high",3,"novice","high","diamond-triangle",5,"F","diamond-c-square-[cc]","0",0,0,1716410525632,1716410374230,151.402
"1846",27,"novice-high",3,"novice","high","diamond-triangle",6,"F","square-[cc]-square-c","0",0,0,1716410529099,1716410374230,154.869
"1847",27,"novice-high",3,"novice","high","diamond-triangle",7,"F","circle-c-square-[cc]","0",0,0,1716410533661,1716410374230,159.431
"1848",27,"novice-high",3,"novice","high","diamond-triangle",8,"E","square-[cc]","NA",150,150,1716410535777,1716410374230,161.547
"1849",27,"novice-high",3,"novice","high","diamond-triangle",9,"E","square-a","NA",100,250,1716410537677,1716410374230,163.447
"1850",27,"novice-high",3,"novice","high","diamond-triangle",10,"E","square-b","NA",100,350,1716410543549,1716410374230,169.319
"1851",27,"novice-high",4,"novice","high","diamond-square",1,"E","triangle-a","NA",100,100,1716410549881,1716410374230,175.651
"1852",27,"novice-high",4,"novice","high","diamond-square",2,"E","square-a","NA",100,200,1716410551497,1716410374230,177.267
"1853",27,"novice-high",4,"novice","high","diamond-square",3,"E","square-b","NA",100,300,1716410552590,1716410374230,178.36
"1854",27,"novice-high",4,"novice","high","diamond-square",4,"E","square-c","NA",100,400,1716410553721,1716410374230,179.491
"1855",27,"novice-high",4,"novice","high","diamond-square",5,"E","square-d","NA",100,500,1716410554849,1716410374230,180.619
"1856",27,"novice-high",4,"novice","high","diamond-square",6,"E","square-e","NA",100,600,1716410556392,1716410374230,182.162
"1857",27,"novice-high",4,"novice","high","diamond-square",7,"E","square-f","NA",100,700,1716410557663,1716410374230,183.433
"1858",27,"novice-high",4,"novice","high","diamond-square",8,"E","diamond-a","NA",100,800,1716410559071,1716410374230,184.841
"1859",27,"novice-high",4,"novice","high","diamond-square",9,"E","diamond-b","NA",100,900,1716410560088,1716410374230,185.858
"1860",27,"novice-high",4,"novice","high","diamond-square",10,"E","diamond-c","NA",100,1000,1716410560963,1716410374230,186.733
"1861",27,"novice-high",5,"novice","high","diamond-circle",1,"F","square-c-triangle-a","0",0,0,1716410566013,1716410374230,191.783
"1862",27,"novice-high",5,"novice","high","diamond-circle",2,"F","square-f-triangle-a","0",0,0,1716410567790,1716410374230,193.56
"1863",27,"novice-high",5,"novice","high","diamond-circle",3,"F","triangle-a-triangle-b","0",0,0,1716410569374,1716410374230,195.144
"1864",27,"novice-high",5,"novice","high","diamond-circle",4,"F","triangle-a-triangle-d","1",0,0,1716410570859,1716410374230,196.629
"1865",27,"novice-high",5,"novice","high","diamond-circle",5,"F","triangle-[ad]-triangle-d","0",0,0,1716410573687,1716410374230,199.457
"1866",27,"novice-high",5,"novice","high","diamond-circle",6,"F","square-f-triangle-[ad]","0",0,0,1716410576272,1716410374230,202.042
"1867",27,"novice-high",5,"novice","high","diamond-circle",7,"F","square-d-triangle-[ad]","0",0,0,1716410578681,1716410374230,204.451
"1868",27,"novice-high",5,"novice","high","diamond-circle",8,"F","triangle-[ad]-triangle-e","0",0,0,1716410581006,1716410374230,206.776
"1869",27,"novice-high",5,"novice","high","diamond-circle",9,"F","triangle-[ad]-triangle-f","0",0,0,1716410583228,1716410374230,208.998
"1870",27,"novice-high",5,"novice","high","diamond-circle",10,"E","triangle-[ad]","NA",150,150,1716410585173,1716410374230,210.943
"1871",27,"novice-high",6,"novice","high","square-square",1,"F","circle-a-triangle-a","1",0,0,1716410590577,1716410374230,216.347
"1872",27,"novice-high",6,"novice","high","square-square",2,"F","square-f-triangle-[aa]","0",0,0,1716410593632,1716410374230,219.402
"1873",27,"novice-high",6,"novice","high","square-square",3,"F","diamond-d-triangle-[aa]","0",0,0,1716410595988,1716410374230,221.758
"1874",27,"novice-high",6,"novice","high","square-square",4,"F","diamond-b-triangle-[aa]","0",0,0,1716410598122,1716410374230,223.892
"1875",27,"novice-high",6,"novice","high","square-square",5,"F","triangle-[aa]-triangle-a","1",0,0,1716410604313,1716410374230,230.083
"1876",27,"novice-high",6,"novice","high","square-square",6,"F","triangle-[[aa]a]-triangle-[aa]","0",0,0,1716410606810,1716410374230,232.58
"1877",27,"novice-high",6,"novice","high","square-square",7,"F","circle-e-triangle-[[aa]a]","0",0,0,1716410609440,1716410374230,235.21
"1878",27,"novice-high",6,"novice","high","square-square",8,"F","triangle-[[aa]a]-triangle-f","0",0,0,1716410611525,1716410374230,237.295
"1879",27,"novice-high",6,"novice","high","square-square",9,"E","triangle-[[aa]a]","NA",225,225,1716410615780,1716410374230,241.55
"1880",27,"novice-high",6,"novice","high","square-square",10,"E","triangle-[[aa]a]","NA",225,450,1716410618202,1716410374230,243.972
"1881",27,"novice-high",7,"novice","high","square-triangle",1,"F","square-c-triangle-a","1",0,0,1716410623260,1716410374230,249.03
"1882",27,"novice-high",7,"novice","high","square-triangle",2,"F","triangle-[ac]-triangle-d","1",0,0,1716410626836,1716410374230,252.606
"1883",27,"novice-high",7,"novice","high","square-triangle",3,"F","triangle-[[ac]d]-triangle-[ac]","0",0,0,1716410629488,1716410374230,255.258
"1884",27,"novice-high",7,"novice","high","square-triangle",4,"F","triangle-[[ac]d]-triangle-f","0",0,0,1716410631970,1716410374230,257.74
"1885",27,"novice-high",7,"novice","high","square-triangle",5,"E","triangle-[[ac]d]","NA",225,225,1716410635192,1716410374230,260.962
"1886",27,"novice-high",7,"novice","high","square-triangle",6,"E","triangle-[[ac]d]","NA",225,450,1716410636593,1716410374230,262.363
"1887",27,"novice-high",7,"novice","high","square-triangle",7,"E","triangle-[[ac]d]","NA",225,675,1716410638769,1716410374230,264.539
"1888",27,"novice-high",7,"novice","high","square-triangle",8,"E","triangle-[[ac]d]","NA",225,900,1716410640198,1716410374230,265.968
"1889",27,"novice-high",7,"novice","high","square-triangle",9,"E","triangle-[[ac]d]","NA",225,1125,1716410642146,1716410374230,267.916
"1890",27,"novice-high",7,"novice","high","square-triangle",10,"E","triangle-[[ac]d]","NA",225,1350,1716410643720,1716410374230,269.49
"1891",28,"expert-high",1,"expert","high","square-triangle",1,"E","circle-a","NA",100,100,1716410162445,1716410011229,151.216
"1892",28,"expert-high",1,"expert","high","square-triangle",2,"F","square-d-triangle-b","1",0,100,1716410175653,1716410011229,164.424
"1893",28,"expert-high",1,"expert","high","square-triangle",3,"E","square-a","NA",100,200,1716410183405,1716410011229,172.176
"1894",28,"expert-high",1,"expert","high","square-triangle",4,"E","triangle-a","NA",100,300,1716410186093,1716410011229,174.864
"1895",28,"expert-high",1,"expert","high","square-triangle",5,"E","diamond-a","NA",100,400,1716410188173,1716410011229,176.944
"1896",28,"expert-high",1,"expert","high","square-triangle",6,"F","square-b-triangle-a","1",0,400,1716410193989,1716410011229,182.76
"1897",28,"expert-high",1,"expert","high","square-triangle",7,"F","square-a-triangle-c","1",0,400,1716410210909,1716410011229,199.68
"1898",28,"expert-high",1,"expert","high","square-triangle",8,"E","circle-f","NA",100,500,1716410215861,1716410011229,204.632
"1899",28,"expert-high",1,"expert","high","square-triangle",9,"E","square-e","NA",100,600,1716410219333,1716410011229,208.104
"1900",28,"expert-high",1,"expert","high","square-triangle",10,"E","triangle-[ab]","NA",150,750,1716410223596,1716410011229,212.367
"1901",28,"expert-high",2,"expert","high","circle-circle",1,"E","circle-a","NA",100,100,1716410240725,1716410011229,229.496
"1902",28,"expert-high",2,"expert","high","circle-circle",2,"E","square-b","NA",100,200,1716410242092,1716410011229,230.863
"1903",28,"expert-high",2,"expert","high","circle-circle",3,"E","triangle-c","NA",100,300,1716410244396,1716410011229,233.167
"1904",28,"expert-high",2,"expert","high","circle-circle",4,"E","diamond-d","NA",100,400,1716410248573,1716410011229,237.344
"1905",28,"expert-high",2,"expert","high","circle-circle",5,"F","circle-a-circle-c","1",0,400,1716410258341,1716410011229,247.112
"1906",28,"expert-high",2,"expert","high","circle-circle",6,"E","circle-[ac]","NA",150,550,1716410261524,1716410011229,250.295
"1907",28,"expert-high",2,"expert","high","circle-circle",7,"E","circle-[ac]","NA",150,700,1716410267405,1716410011229,256.176
"1908",28,"expert-high",2,"expert","high","circle-circle",8,"E","circle-[ac]","NA",150,850,1716410269756,1716410011229,258.527
"1909",28,"expert-high",2,"expert","high","circle-circle",9,"E","circle-[ac]","NA",150,1000,1716410271780,1716410011229,260.551
"1910",28,"expert-high",2,"expert","high","circle-circle",10,"E","circle-[ac]","NA",150,1150,1716410273693,1716410011229,262.464
"1911",28,"expert-high",3,"expert","high","square-diamond",1,"F","diamond-d-square-a","1",0,0,1716410291837,1716410011229,280.608
"1912",28,"expert-high",3,"expert","high","square-diamond",2,"E","square-[ad]","NA",150,150,1716410294581,1716410011229,283.352
"1913",28,"expert-high",3,"expert","high","square-diamond",3,"F","diamond-a-square-c","0",0,150,1716410304981,1716410011229,293.752
"1914",28,"expert-high",3,"expert","high","square-diamond",4,"F","diamond-e-square-f","1",0,150,1716410325797,1716410011229,314.568
"1915",28,"expert-high",3,"expert","high","square-diamond",5,"E","square-[ef]","NA",150,300,1716410329885,1716410011229,318.656
"1916",28,"expert-high",3,"expert","high","square-diamond",6,"E","square-[ef]","NA",150,450,1716410332365,1716410011229,321.136
"1917",28,"expert-high",3,"expert","high","square-diamond",7,"E","square-[ad]","NA",150,600,1716410334021,1716410011229,322.792
"1918",28,"expert-high",3,"expert","high","square-diamond",8,"E","square-[ef]","NA",150,750,1716410337029,1716410011229,325.8
"1919",28,"expert-high",3,"expert","high","square-diamond",9,"E","square-[ad]","NA",150,900,1716410339845,1716410011229,328.616
"1920",28,"expert-high",3,"expert","high","square-diamond",10,"E","square-[ef]","NA",150,1050,1716410342245,1716410011229,331.016
"1921",28,"expert-high",4,"expert","high","circle-diamond",1,"E","circle-a","NA",100,100,1716410351557,1716410011229,340.328
"1922",28,"expert-high",4,"expert","high","circle-diamond",2,"E","diamond-a","NA",100,200,1716410354173,1716410011229,342.944
"1923",28,"expert-high",4,"expert","high","circle-diamond",3,"F","circle-a-diamond-b","1",0,200,1716410368341,1716410011229,357.112
"1924",28,"expert-high",4,"expert","high","circle-diamond",4,"E","diamond-[ab]","NA",150,350,1716410371261,1716410011229,360.032
"1925",28,"expert-high",4,"expert","high","circle-diamond",5,"F","circle-d-diamond-b","1",0,350,1716410384829,1716410011229,373.6
"1926",28,"expert-high",4,"expert","high","circle-diamond",6,"E","diamond-[bd]","NA",150,500,1716410387429,1716410011229,376.2
"1927",28,"expert-high",4,"expert","high","circle-diamond",7,"E","diamond-[bd]","NA",150,650,1716410389533,1716410011229,378.304
"1928",28,"expert-high",4,"expert","high","circle-diamond",8,"E","diamond-[ab]","NA",150,800,1716410391053,1716410011229,379.824
"1929",28,"expert-high",4,"expert","high","circle-diamond",9,"F","circle-b-diamond-c","0",0,800,1716410401885,1716410011229,390.656
"1930",28,"expert-high",4,"expert","high","circle-diamond",10,"F","circle-a-diamond-a","1",0,800,1716410418909,1716410011229,407.68
"1931",28,"expert-high",5,"expert","high","triangle-triangle",1,"F","triangle-a-triangle-b","1",0,0,1716410435117,1716410011229,423.888
"1932",28,"expert-high",5,"expert","high","triangle-triangle",2,"E","triangle-[ab]","NA",150,150,1716410437277,1716410011229,426.048
"1933",28,"expert-high",5,"expert","high","triangle-triangle",3,"F","triangle-a-triangle-c","1",0,150,1716410440989,1716410011229,429.76
"1934",28,"expert-high",5,"expert","high","triangle-triangle",4,"E","triangle-[ac]","NA",150,300,1716410443445,1716410011229,432.216
"1935",28,"expert-high",5,"expert","high","triangle-triangle",5,"F","triangle-a-triangle-d","1",0,300,1716410450557,1716410011229,439.328
"1936",28,"expert-high",5,"expert","high","triangle-triangle",6,"E","triangle-[ad]","NA",150,450,1716410454621,1716410011229,443.392
"1937",28,"expert-high",5,"expert","high","triangle-triangle",7,"F","triangle-a-triangle-f","1",0,450,1716410461349,1716410011229,450.12
"1938",28,"expert-high",5,"expert","high","triangle-triangle",8,"E","triangle-[af]","NA",150,600,1716410465741,1716410011229,454.512
"1939",28,"expert-high",5,"expert","high","triangle-triangle",9,"F","triangle-c-triangle-d","1",0,600,1716410473101,1716410011229,461.872
"1940",28,"expert-high",5,"expert","high","triangle-triangle",10,"E","triangle-[ab]","NA",150,750,1716410483309,1716410011229,472.08
"1941",28,"expert-high",6,"expert","high","diamond-diamond",1,"F","diamond-a-diamond-b","1",0,0,1716410497805,1716410011229,486.576
"1942",28,"expert-high",6,"expert","high","diamond-diamond",2,"E","diamond-[ab]","NA",150,150,1716410500565,1716410011229,489.336
"1943",28,"expert-high",6,"expert","high","diamond-diamond",3,"F","diamond-b-diamond-c","0",0,150,1716410504301,1716410011229,493.072
"1944",28,"expert-high",6,"expert","high","diamond-diamond",4,"F","diamond-b-diamond-e","0",0,150,1716410515621,1716410011229,504.392
"1945",28,"expert-high",6,"expert","high","diamond-diamond",5,"E","diamond-[ab]","NA",150,300,1716410517981,1716410011229,506.752
"1946",28,"expert-high",6,"expert","high","diamond-diamond",6,"E","diamond-[ab]","NA",150,450,1716410521469,1716410011229,510.24
"1947",28,"expert-high",6,"expert","high","diamond-diamond",7,"F","diamond-a-diamond-f","1",0,450,1716410527533,1716410011229,516.304
"1948",28,"expert-high",6,"expert","high","diamond-diamond",8,"E","diamond-[af]","NA",150,600,1716410530301,1716410011229,519.072
"1949",28,"expert-high",6,"expert","high","diamond-diamond",9,"E","diamond-[af]","NA",150,750,1716410531933,1716410011229,520.704
"1950",28,"expert-high",6,"expert","high","diamond-diamond",10,"E","diamond-[af]","NA",150,900,1716410534037,1716410011229,522.808
"1951",28,"expert-high",7,"expert","high","circle-triangle",1,"F","circle-a-triangle-a","1",0,0,1716410550213,1716410011229,538.984
"1952",28,"expert-high",7,"expert","high","circle-triangle",2,"E","triangle-[aa]","NA",150,150,1716410553021,1716410011229,541.792
"1953",28,"expert-high",7,"expert","high","circle-triangle",3,"F","circle-c-triangle-b","1",0,150,1716410562933,1716410011229,551.704
"1954",28,"expert-high",7,"expert","high","circle-triangle",4,"E","triangle-[bc]","NA",150,300,1716410565373,1716410011229,554.144
"1955",28,"expert-high",7,"expert","high","circle-triangle",5,"F","circle-b-triangle-b","1",0,300,1716410590013,1716410011229,578.784
"1956",28,"expert-high",7,"expert","high","circle-triangle",6,"E","triangle-[bb]","NA",150,450,1716410592461,1716410011229,581.232
"1957",28,"expert-high",7,"expert","high","circle-triangle",7,"F","circle-f-triangle-f","1",0,450,1716410608525,1716410011229,597.296
"1958",28,"expert-high",7,"expert","high","circle-triangle",8,"E","triangle-[ff]","NA",150,600,1716410611045,1716410011229,599.816
"1959",28,"expert-high",7,"expert","high","circle-triangle",9,"F","circle-e-triangle-a","1",0,600,1716410622821,1716410011229,611.592
"1960",28,"expert-high",7,"expert","high","circle-triangle",10,"E","triangle-[ae]","NA",150,750,1716410626621,1716410011229,615.392
"1961",29,"novice-high",1,"novice","high","triangle-circle",1,"F","square-f-triangle-e","0",0,0,1716410643092,1716410551451,91.641
"1962",29,"novice-high",1,"novice","high","triangle-circle",2,"F","diamond-d-square-f","1",0,0,1716410646191,1716410551451,94.74
"1963",29,"novice-high",1,"novice","high","triangle-circle",3,"F","diamond-d-square-[df]","0",0,0,1716410649212,1716410551451,97.761
"1964",29,"novice-high",1,"novice","high","triangle-circle",4,"F","circle-f-square-[df]","0",0,0,1716410652572,1716410551451,101.121
"1965",29,"novice-high",1,"novice","high","triangle-circle",5,"F","circle-a-square-[df]","0",0,0,1716410655582,1716410551451,104.131
"1966",29,"novice-high",1,"novice","high","triangle-circle",6,"E","square-[df]","NA",150,150,1716410657843,1716410551451,106.392
"1967",29,"novice-high",1,"novice","high","triangle-circle",7,"F","square-[df]-triangle-c","1",0,150,1716410660562,1716410551451,109.111
"1968",29,"novice-high",1,"novice","high","triangle-circle",8,"F","square-[df]-triangle-[[df]c]","0",0,150,1716410663727,1716410551451,112.276
"1969",29,"novice-high",1,"novice","high","triangle-circle",9,"E","triangle-[[df]c]","NA",225,375,1716410666260,1716410551451,114.809
"1970",29,"novice-high",1,"novice","high","triangle-circle",10,"E","triangle-[[df]c]","NA",225,600,1716410668482,1716410551451,117.031
"1971",29,"novice-high",2,"novice","high","square-square",1,"F","square-a-triangle-b","0",0,0,1716410675316,1716410551451,123.865
"1972",29,"novice-high",2,"novice","high","square-square",2,"F","diamond-b-square-a","0",0,0,1716410678308,1716410551451,126.857
"1973",29,"novice-high",2,"novice","high","square-square",3,"F","circle-e-square-a","0",0,0,1716410681961,1716410551451,130.51
"1974",29,"novice-high",2,"novice","high","square-square",4,"F","square-e-triangle-e","0",0,0,1716410685267,1716410551451,133.816
"1975",29,"novice-high",2,"novice","high","square-square",5,"E","square-f","NA",100,100,1716410687675,1716410551451,136.224
"1976",29,"novice-high",2,"novice","high","square-square",6,"E","square-f","NA",100,200,1716410689055,1716410551451,137.604
"1977",29,"novice-high",2,"novice","high","square-square",7,"E","square-f","NA",100,300,1716410690682,1716410551451,139.231
"1978",29,"novice-high",2,"novice","high","square-square",8,"E","square-f","NA",100,400,1716410692102,1716410551451,140.651
"1979",29,"novice-high",2,"novice","high","square-square",9,"F","square-f-triangle-d","0",0,400,1716410694844,1716410551451,143.393
"1980",29,"novice-high",2,"novice","high","square-square",10,"F","square-f-triangle-e","0",0,400,1716410697913,1716410551451,146.462
"1981",29,"novice-high",3,"novice","high","square-circle",1,"F","square-e-triangle-f","0",0,0,1716410707080,1716410551451,155.629
"1982",29,"novice-high",3,"novice","high","square-circle",2,"F","circle-f-square-e","1",0,0,1716410711091,1716410551451,159.64
"1983",29,"novice-high",3,"novice","high","square-circle",3,"F","diamond-e-square-[ef]","0",0,0,1716410714710,1716410551451,163.259
"1984",29,"novice-high",3,"novice","high","square-circle",4,"F","circle-c-square-[ef]","1",0,0,1716410719489,1716410551451,168.038
"1985",29,"novice-high",3,"novice","high","square-circle",5,"F","square-[[ef]c]-square-[ef]","0",0,0,1716410722172,1716410551451,170.721
"1986",29,"novice-high",3,"novice","high","square-circle",6,"E","square-[[ef]c]","NA",225,225,1716410724251,1716410551451,172.8
"1987",29,"novice-high",3,"novice","high","square-circle",7,"E","square-[[ef]c]","NA",225,450,1716410727000,1716410551451,175.549
"1988",29,"novice-high",3,"novice","high","square-circle",8,"E","square-[[ef]c]","NA",225,675,1716410729292,1716410551451,177.841
"1989",29,"novice-high",3,"novice","high","square-circle",9,"E","square-[[ef]c]","NA",225,900,1716410730976,1716410551451,179.525
"1990",29,"novice-high",3,"novice","high","square-circle",10,"E","square-[[ef]c]","NA",225,1125,1716410732587,1716410551451,181.136
"1991",29,"novice-high",4,"novice","high","square-triangle",1,"F","square-d-triangle-c","1",0,0,1716410744080,1716410551451,192.629
"1992",29,"novice-high",4,"novice","high","square-triangle",2,"F","diamond-c-triangle-[cd]","0",0,0,1716410748301,1716410551451,196.85
"1993",29,"novice-high",4,"novice","high","square-triangle",3,"F","circle-e-triangle-[cd]","0",0,0,1716410752844,1716410551451,201.393
"1994",29,"novice-high",4,"novice","high","square-triangle",4,"F","circle-f-triangle-[cd]","0",0,0,1716410755883,1716410551451,204.432
"1995",29,"novice-high",4,"novice","high","square-triangle",5,"F","square-f-triangle-[cd]","1",0,0,1716410758540,1716410551451,207.089
"1996",29,"novice-high",4,"novice","high","square-triangle",6,"F","triangle-[[cd]f]-triangle-[cd]","1",0,0,1716410761971,1716410551451,210.52
"1997",29,"novice-high",4,"novice","high","square-triangle",7,"E","triangle-[[[cd]f][cd]]","NA",338,338,1716410764827,1716410551451,213.376
"1998",29,"novice-high",4,"novice","high","square-triangle",8,"E","triangle-[[[cd]f][cd]]","NA",338,676,1716410767684,1716410551451,216.233
"1999",29,"novice-high",4,"novice","high","square-triangle",9,"E","triangle-[[[cd]f][cd]]","NA",338,1014,1716410769438,1716410551451,217.987
"2000",29,"novice-high",4,"novice","high","square-triangle",10,"E","triangle-[[[cd]f][cd]]","NA",338,1352,1716410771588,1716410551451,220.137
"2001",29,"novice-high",5,"novice","high","square-diamond",1,"F","square-b-triangle-e","0",0,0,1716410782180,1716410551451,230.729
"2002",29,"novice-high",5,"novice","high","square-diamond",2,"F","square-b-triangle-c","0",0,0,1716410785196,1716410551451,233.745
"2003",29,"novice-high",5,"novice","high","square-diamond",3,"F","diamond-a-square-b","1",0,0,1716410788554,1716410551451,237.103
"2004",29,"novice-high",5,"novice","high","square-diamond",4,"F","square-[ab]-triangle-d","0",0,0,1716410792162,1716410551451,240.711
"2005",29,"novice-high",5,"novice","high","square-diamond",5,"F","circle-c-square-[ab]","0",0,0,1716410796038,1716410551451,244.587
"2006",29,"novice-high",5,"novice","high","square-diamond",6,"E","square-[ab]","NA",150,150,1716410798178,1716410551451,246.727
"2007",29,"novice-high",5,"novice","high","square-diamond",7,"E","square-[ab]","NA",150,300,1716410800071,1716410551451,248.62
"2008",29,"novice-high",5,"novice","high","square-diamond",8,"E","square-[ab]","NA",150,450,1716410802110,1716410551451,250.659
"2009",29,"novice-high",5,"novice","high","square-diamond",9,"E","square-[ab]","NA",150,600,1716410803799,1716410551451,252.348
"2010",29,"novice-high",5,"novice","high","square-diamond",10,"E","square-[ab]","NA",150,750,1716410805613,1716410551451,254.162
"2011",29,"novice-high",6,"novice","high","diamond-diamond",1,"F","square-e-triangle-c","1",0,0,1716410813185,1716410551451,261.734
"2012",29,"novice-high",6,"novice","high","diamond-diamond",2,"F","square-c-triangle-[ce]","0",0,0,1716410818008,1716410551451,266.557
"2013",29,"novice-high",6,"novice","high","diamond-diamond",3,"F","square-e-triangle-[ce]","0",0,0,1716410821829,1716410551451,270.378
"2014",29,"novice-high",6,"novice","high","diamond-diamond",4,"F","diamond-c-square-f","0",0,0,1716410825120,1716410551451,273.669
"2015",29,"novice-high",6,"novice","high","diamond-diamond",5,"F","circle-a-square-d","0",0,0,1716410829038,1716410551451,277.587
"2016",29,"novice-high",6,"novice","high","diamond-diamond",6,"E","triangle-[ce]","NA",150,150,1716410831365,1716410551451,279.914
"2017",29,"novice-high",6,"novice","high","diamond-diamond",7,"E","triangle-[ce]","NA",150,300,1716410833588,1716410551451,282.137
"2018",29,"novice-high",6,"novice","high","diamond-diamond",8,"E","triangle-[ce]","NA",150,450,1716410835821,1716410551451,284.37
"2019",29,"novice-high",6,"novice","high","diamond-diamond",9,"E","triangle-[ce]","NA",150,600,1716410837724,1716410551451,286.273
"2020",29,"novice-high",6,"novice","high","diamond-diamond",10,"E","triangle-[ce]","NA",150,750,1716410839749,1716410551451,288.298
"2021",29,"novice-high",7,"novice","high","triangle-diamond",1,"F","square-d-triangle-a","0",0,0,1716410848506,1716410551451,297.055
"2022",29,"novice-high",7,"novice","high","triangle-diamond",2,"F","square-b-triangle-a","1",0,0,1716410853776,1716410551451,302.325
"2023",29,"novice-high",7,"novice","high","triangle-diamond",3,"F","diamond-e-triangle-[ab]","1",0,0,1716410857442,1716410551451,305.991
"2024",29,"novice-high",7,"novice","high","triangle-diamond",4,"F","triangle-[[ab]e]-triangle-[ab]","0",0,0,1716410860528,1716410551451,309.077
